,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,precipitation
4771,24.3,18.9,72,19,24.1,99.94,0
4772,23.2,18.6,75,11,24.1,100.0,0
4773,23.0,18.5,76,9,25.0,100.09,0
4774,22.4,18.3,78,9,25.0,100.19,0
4775,21.6,18.1,80,13,25.0,100.25,0
4776,20.7,17.6,82,9,25.0,100.28,0
4777,21.3,17.6,79,11,25.0,100.37,0
4778,19.9,17.6,87,7,25.0,100.35,0
4779,19.3,17.2,88,9,25.0,100.33,0
4780,19.0,16.6,86,6,24.1,100.38,0
4781,18.8,16.7,88,0,48.3,100.44,0
4782,20.0,17.2,84,6,24.1,100.56,0
4783,20.5,16.6,78,11,24.1,100.6,0
4784,21.1,14.4,66,22,24.1,100.66,0
4785,22.6,13.1,55,24,24.1,100.73,0
4786,22.3,10.3,47,26,24.1,100.77,0
4787,22.6,10.9,48,24,48.3,100.8,0
4788,23.2,10.2,44,24,48.3,100.8,0
4789,23.9,10.6,43,24,48.3,100.83,0
4790,23.3,10.2,43,19,48.3,100.87,0
4791,24.0,10.1,41,26,48.3,100.83,0
4792,24.1,9.6,40,24,48.3,100.77,0
4793,23.5,9.8,42,15,48.3,100.78,0
4794,22.6,10.9,48,17,48.3,100.88,0
4795,21.5,10.7,50,17,48.3,100.98,0
4796,20.0,10.2,53,13,24.1,101.03,0
4797,19.4,9.9,54,11,25.0,101.06,0
4798,17.5,10.3,63,11,25.0,101.06,0
4799,15.7,10.7,72,7,25.0,101.09,0
4800,14.4,10.9,79,4,25.0,101.14,0
4801,14.2,11.1,82,7,25.0,101.11,0
4802,14.6,10.6,77,6,25.0,101.11,0
4803,13.8,10.5,80,7,25.0,101.09,0
4804,12.4,10.4,88,6,25.0,101.11,0
4805,12.7,10.5,86,0,48.3,101.2,0
4806,15.2,11.0,76,6,48.3,101.25,0
4807,16.7,9.7,63,11,48.3,101.27,0
4808,18.4,9.4,56,6,48.3,101.28,0
4809,19.3,9.7,54,6,48.3,101.29,0
4810,19.2,8.9,51,9,48.3,101.3,0
4811,20.3,10.2,52,7,48.3,101.33,0
4812,21.5,10.0,48,6,48.3,101.29,0
4813,21.3,8.8,45,7,48.3,101.27,0
4814,22.6,9.0,42,4,48.3,101.22,0
4815,22.9,9.0,41,13,48.3,101.21,0
4816,22.8,7.9,38,11,48.3,101.21,0
4817,22.9,8.2,39,15,48.3,101.21,0
4818,21.9,8.0,41,15,48.3,101.2,0
4819,21.4,8.5,44,11,48.3,101.25,0
4820,20.0,8.5,47,7,48.3,101.28,0
4821,19.2,9.2,52,13,25.0,101.34,0
4822,18.7,9.9,57,11,25.0,101.39,0
4823,19.5,8.1,48,15,25.0,101.41,0
4824,17.2,9.3,60,11,25.0,101.45,0
4825,16.0,9.5,65,15,25.0,101.48,0
4826,14.6,9.8,73,11,25.0,101.46,0
4827,14.2,9.8,75,11,25.0,101.44,0
4828,14.4,9.3,71,11,48.3,101.49,0
4829,14.5,9.3,71,13,48.3,101.51,0
4830,15.5,9.6,68,13,48.3,101.55,0
4831,17.1,9.9,63,9,48.3,101.56,0
4832,19.3,10.1,55,9,48.3,101.57,0
4833,20.3,9.7,51,11,48.3,101.58,0
4834,21.3,10.8,51,13,48.3,101.57,0
4835,21.3,10.7,51,9,48.3,101.57,0
4836,22.6,9.5,43,6,48.3,101.51,0
4837,23.2,10.4,44,9,48.3,101.45,0
4838,23.9,10.0,41,13,48.3,101.42,0
4839,24.2,9.9,40,4,48.3,101.37,0
4840,24.4,9.7,39,11,48.3,101.34,0
4841,24.2,9.8,40,4,48.3,101.34,0
4842,24.6,9.6,39,4,48.3,101.35,0
4843,23.5,7.6,36,7,48.3,101.33,0
4844,22.2,9.5,44,6,48.3,101.34,0
4845,19.6,12.0,61,0,25.0,101.36,0
4846,18.1,12.3,69,0,25.0,101.37,0
4847,18.2,12.3,68,0,25.0,101.36,0
4848,17.2,12.6,74,4,25.0,101.4,0
4849,17.2,12.4,73,0,25.0,101.4,0
4850,15.1,12.4,84,0,25.0,101.39,0
4851,14.0,12.3,89,0,25.0,101.37,0
4852,14.6,12.9,90,0,24.1,101.4,0
4853,14.5,12.5,88,4,48.3,101.38,0
4854,16.9,13.7,81,4,48.3,101.4,0
4855,20.0,15.0,73,0,48.3,101.43,0
4856,21.1,14.2,65,0,48.3,101.47,0
4857,22.3,14.5,61,7,48.3,101.44,0
4858,23.2,14.1,57,9,48.3,101.4,0
4859,24.7,13.7,50,9,48.3,101.39,0
4860,24.9,12.3,45,6,48.3,101.36,0
4861,25.5,12.1,43,11,48.3,101.3,0
4862,26.2,13.5,45,17,48.3,101.26,0
4863,26.3,12.3,42,17,48.3,101.22,0
4864,26.2,13.1,44,15,48.3,101.19,0
4865,26.9,12.1,40,15,48.3,101.13,0
4866,26.1,10.8,38,15,48.3,101.11,0
4867,25.4,11.7,42,13,24.1,101.06,0
4868,24.6,13.5,50,13,25.0,101.08,0
4869,23.4,12.9,52,4,25.0,101.18,0
4870,23.0,15.3,62,4,25.0,101.19,0
4871,22.9,14.4,59,9,25.0,101.19,0
4872,22.7,14.9,61,11,25.0,101.19,0
4873,22.5,15.4,64,13,25.0,101.17,0
4874,22.4,15.9,67,15,25.0,101.13,0
4875,22.4,14.8,62,15,25.0,101.12,0
4876,21.9,15.3,66,15,25.0,101.15,0
4877,21.8,14.8,64,15,48.3,101.18,0
4878,22.2,15.1,64,17,48.3,101.22,0
4879,22.5,15.6,65,19,48.3,101.24,0
4880,23.3,17.2,69,19,48.3,101.26,0
4881,25.2,17.9,64,26,48.3,101.23,0
4882,25.7,18.5,64,22,48.3,101.2,0
4883,26.8,18.6,61,24,48.3,101.16,0
4884,27.8,18.3,56,22,48.3,101.15,0
4885,28.3,18.8,56,20,48.3,101.11,0
4886,28.3,18.5,55,20,48.3,101.09,0
4887,30.1,19.2,52,20,48.3,101.06,0
4888,29.9,17.8,48,24,48.3,101.02,0
4889,29.1,17.9,51,17,24.1,101.02,0
4890,29.2,16.9,47,20,48.3,100.99,0
4891,28.6,16.1,47,20,24.1,100.99,0
4892,27.3,17.5,55,13,25.0,101.05,0
4893,26.9,17.0,55,15,25.0,101.07,0
4894,25.8,17.4,60,11,25.0,101.01,0
4895,25.0,17.8,64,9,25.0,101.03,0
4896,24.3,17.7,67,11,25.0,101.01,0
4897,24.3,17.6,66,11,25.0,101.0,0
4898,23.8,17.8,69,9,25.0,100.98,0
4899,23.4,18.0,72,9,25.0,100.97,0
4900,23.0,18.1,74,11,24.1,100.94,0
4901,23.1,17.8,72,13,24.1,100.94,0
4902,23.5,18.3,73,13,24.1,100.94,0
4903,24.1,18.9,73,17,24.1,100.89,0
4904,24.8,19.5,72,19,24.1,100.86,0
4905,26.3,19.8,67,19,48.3,100.76,0
4906,27.6,20.9,67,20,48.3,100.7,0
4907,27.8,20.7,65,15,48.3,100.64,0
4908,28.8,20.3,60,13,48.3,100.57,0
4909,30.1,20.4,56,11,48.3,100.46,0
4910,30.7,19.7,52,17,48.3,100.35,0
4911,30.1,19.4,53,11,24.1,100.19,0
4912,29.9,19.1,52,9,24.1,100.15,0
4913,19.4,18.2,93,4,24.1,100.24,1
4914,20.6,19.1,91,30,19.3,100.19,1
4915,20.7,18.5,87,20,24.1,100.08,1
4916,21.0,18.5,86,9,25.0,99.98,0
4917,18.1,17.7,98,11,6.4,100.27,1
4918,18.7,18.0,96,7,6.4,100.04,1
4919,19.6,18.7,95,11,25.0,99.93,0
4920,19.3,18.3,94,6,25.0,99.84,0
4921,19.4,18.3,93,11,25.0,99.76,0
4922,19.3,18.3,94,0,25.0,99.75,0
4923,18.2,17.9,98,4,25.0,99.73,0
4924,18.9,18.5,98,7,16.1,99.75,0
4925,19.5,18.6,95,6,24.1,99.78,0
4926,20.5,18.9,91,7,24.1,99.8,0
4927,21.6,19.3,87,13,24.1,99.85,0
4928,22.7,19.2,81,13,24.1,99.89,0
4929,23.5,17.8,70,19,24.1,99.93,0
4930,24.0,16.2,62,19,24.1,99.95,0
4931,23.4,16.9,67,17,24.1,99.96,0
4932,23.5,16.9,66,22,24.1,99.98,0
4933,23.8,14.6,56,30,24.1,100.04,0
4934,24.5,12.2,46,28,48.3,100.11,0
4935,23.0,10.4,45,24,48.3,100.14,0
4936,23.8,11.7,47,20,48.3,100.15,0
4937,23.0,11.5,48,24,48.3,100.19,0
4938,22.1,11.8,52,15,24.1,100.25,0
4939,21.4,11.5,53,15,25.0,100.29,0
4940,20.7,12.2,58,17,25.0,100.34,0
4941,19.6,12.2,62,17,25.0,100.41,0
4942,19.0,12.3,65,19,25.0,100.45,0
4943,18.0,12.5,70,17,25.0,100.5,0
4944,16.6,12.4,76,11,25.0,100.55,0
4945,15.8,12.0,78,4,25.0,100.56,0
4946,15.4,12.5,83,9,25.0,100.59,0
4947,15.4,12.5,83,11,25.0,100.65,0
4948,14.5,12.2,86,7,25.0,100.69,0
4949,13.8,12.1,89,7,24.1,100.71,0
4950,16.2,13.2,82,11,24.1,100.76,0
4951,17.5,12.2,71,13,24.1,100.81,0
4952,18.8,12.8,68,13,24.1,100.8,0
4953,19.6,12.9,65,11,48.3,100.79,0
4954,21.1,12.6,58,11,48.3,100.88,0
4955,22.3,13.5,57,13,48.3,100.76,0
4956,23.2,12.7,52,9,48.3,100.76,0
4957,23.4,13.1,52,19,48.3,100.66,0
4958,23.6,13.6,53,22,48.3,100.61,0
4959,24.8,13.6,50,19,48.3,100.58,0
4960,24.7,13.8,51,22,48.3,100.51,0
4961,24.1,12.3,48,28,48.3,100.46,0
4962,23.7,13.1,51,20,24.1,100.44,0
4963,23.4,12.9,52,17,25.0,100.37,0
4964,23.2,12.0,49,15,25.0,100.34,0
4965,21.8,13.6,60,13,25.0,100.31,0
4966,21.2,13.8,63,13,25.0,100.29,0
4967,20.8,13.4,63,11,25.0,100.29,1
4968,21.3,14.4,65,13,25.0,100.23,1
4969,20.4,13.9,66,13,25.0,100.18,0
4970,20.3,13.8,66,11,25.0,100.12,0
4971,20.6,14.4,68,9,25.0,100.07,0
4972,20.6,14.2,67,6,25.0,100.0,0
4973,20.0,14.8,72,7,24.1,99.98,0
4974,19.6,15.5,77,9,16.1,100.01,1
4975,19.4,16.0,81,7,24.1,100.0,0
4976,20.4,15.0,71,4,24.1,99.99,0
4977,20.6,15.3,72,9,24.1,99.97,0
4978,20.6,16.3,76,11,24.1,99.96,0
4979,21.9,17.5,76,7,24.1,99.93,0
4980,21.1,16.2,74,6,24.1,99.91,0
4981,21.3,16.2,73,4,24.1,99.9,0
4982,21.6,16.8,74,6,24.1,99.86,0
4983,21.3,16.7,75,4,24.1,99.86,0
4984,21.9,16.7,72,7,24.1,99.83,0
4985,21.7,16.4,72,7,24.1,99.86,0
4986,21.6,16.5,73,11,24.1,99.89,0
4987,21.0,17.5,80,11,24.1,99.92,0
4988,20.5,17.6,83,4,24.1,99.94,0
4989,20.3,17.5,84,4,25.0,99.97,0
4990,18.8,17.5,92,0,25.0,99.94,0
4991,18.6,17.5,93,0,25.0,99.99,0
4992,18.1,17.2,94,0,25.0,100.01,0
4993,17.2,16.5,96,0,25.0,100.05,0
4994,16.9,16.3,96,4,25.0,100.08,0
4995,15.9,15.3,96,4,25.0,100.1,0
4996,17.5,16.2,92,0,25.0,100.19,0
4997,16.2,15.6,96,7,24.1,100.33,0
4998,18.4,15.3,82,17,24.1,100.34,0
4999,19.0,14.3,74,24,24.1,100.44,0
5000,20.2,14.3,69,13,24.1,100.46,0
5001,21.1,14.5,66,7,24.1,100.51,0
5002,22.0,15.3,66,6,24.1,100.53,0
5003,23.4,16.5,65,4,24.1,100.55,0
5004,24.1,15.6,59,6,24.1,100.56,0
5005,24.8,16.1,58,0,24.1,100.55,0
5006,26.6,16.8,55,0,24.1,100.57,0
5007,26.1,17.0,57,11,24.1,100.6,0
5008,25.6,16.0,55,6,24.1,100.63,0
5009,25.8,15.8,54,6,24.1,100.66,0
5010,26.1,15.2,51,7,24.1,100.71,0
5011,23.7,17.0,66,4,24.1,100.74,0
5012,22.5,16.6,69,6,24.1,100.8,0
5013,21.4,16.6,74,4,25.0,100.86,0
5014,21.3,16.0,72,0,25.0,100.88,0
5015,21.1,16.7,76,0,25.0,100.92,0
5016,22.8,16.8,69,9,25.0,100.95,0
5017,22.3,11.4,50,4,25.0,101.01,0
5018,20.8,11.9,57,13,25.0,101.06,0
5019,18.7,14.3,76,11,25.0,101.09,0
5020,17.6,12.1,70,13,25.0,101.14,0
5021,17.4,11.2,67,15,48.3,101.18,0
5022,18.1,11.5,65,17,48.3,101.2,0
5023,19.5,11.1,58,15,48.3,101.22,0
5024,20.3,11.5,57,17,48.3,101.25,0
5025,20.7,12.3,59,19,48.3,101.25,0
5026,21.6,12.8,57,15,48.3,101.29,0
5027,23.9,14.0,54,20,48.3,101.26,0
5028,23.9,14.2,55,13,48.3,101.19,0
5029,25.5,12.2,44,13,48.3,101.15,0
5030,26.4,11.1,38,13,48.3,101.13,0
5031,26.7,11.2,38,22,48.3,101.12,0
5032,25.8,11.9,42,17,48.3,101.1,0
5033,26.2,10.6,38,17,48.3,101.1,0
5034,26.2,10.3,37,15,48.3,101.15,0
5035,25.6,10.2,38,13,48.3,101.15,0
5036,24.6,10.8,42,9,24.1,101.14,0
5037,22.8,11.8,50,4,25.0,101.14,0
5038,19.5,13.1,66,7,25.0,101.16,0
5039,18.9,13.8,72,9,25.0,101.18,0
5040,18.5,13.7,74,9,25.0,101.18,0
5041,18.4,13.7,74,13,25.0,101.16,0
5042,17.7,12.9,73,15,25.0,101.16,0
5043,17.1,10.8,66,15,25.0,101.14,0
5044,16.8,10.7,67,13,25.0,101.15,0
5045,16.6,10.8,69,13,48.3,101.23,0
5046,17.6,11.2,66,15,48.3,101.27,0
5047,19.2,12.3,64,15,24.1,101.29,0
5048,20.5,13.3,63,13,24.1,101.31,0
5049,22.2,14.8,63,9,48.3,101.3,0
5050,24.0,16.9,65,7,48.3,101.28,0
5051,24.7,16.7,61,11,48.3,101.26,0
5052,26.6,17.5,57,6,48.3,101.21,0
5053,26.6,17.5,57,9,48.3,101.17,0
5054,27.3,17.4,55,4,48.3,101.12,0
5055,27.8,17.7,54,11,48.3,101.09,0
5056,27.5,17.5,54,0,48.3,101.06,0
5057,27.0,16.9,54,7,48.3,101.03,0
5058,26.8,16.9,55,6,48.3,101.05,0
5059,26.5,17.4,57,6,48.3,101.08,0
5060,25.8,17.3,59,9,24.1,101.12,0
5061,25.3,18.3,65,11,25.0,101.15,0
5062,22.5,19.5,83,4,25.0,101.16,0
5063,21.2,18.6,85,4,25.0,101.18,0
5064,21.9,17.6,77,0,25.0,101.17,0
5065,19.7,17.2,85,6,25.0,101.16,0
5066,20.6,18.6,88,6,25.0,101.15,0
5067,20.5,18.3,87,4,25.0,101.13,0
5068,19.0,15.6,81,6,25.0,101.22,0
5069,17.9,16.7,93,0,24.1,101.27,0
5070,20.5,16.9,80,6,24.1,101.28,0
5071,21.6,17.2,76,6,48.3,101.31,0
5072,22.4,16.7,70,7,48.3,101.31,0
5073,24.1,16.9,64,7,48.3,101.31,0
5074,25.0,15.8,57,15,48.3,101.29,0
5075,26.0,15.0,51,15,48.3,101.27,0
5076,27.2,15.8,50,19,48.3,101.22,0
5077,28.5,15.5,45,15,48.3,101.17,0
5078,29.3,15.9,44,17,48.3,101.13,0
5079,29.0,13.5,39,17,48.3,101.1,0
5080,29.9,14.3,39,9,48.3,101.04,0
5081,29.4,12.9,36,9,48.3,101.03,0
5082,28.2,15.4,46,13,48.3,101.01,0
5083,26.9,16.4,53,11,48.3,101.01,0
5084,25.2,16.5,59,7,48.3,101.01,0
5085,24.3,16.9,63,11,25.0,101.0,0
5086,23.8,17.6,68,9,25.0,101.0,0
5087,22.9,17.7,73,6,25.0,101.02,0
5088,22.2,19.0,82,6,25.0,101.03,0
5089,21.3,18.0,81,9,25.0,101.03,0
5090,21.5,16.6,74,13,25.0,101.02,0
5091,20.1,16.1,78,13,25.0,101.02,0
5092,19.4,15.8,80,9,25.0,101.03,0
5093,19.8,17.1,84,11,25.0,101.04,0
5094,21.1,17.7,81,7,48.3,101.05,0
5095,22.6,18.2,76,9,48.3,101.03,0
5096,24.2,18.5,71,9,48.3,101.02,0
5097,25.9,19.5,68,7,24.1,100.98,0
5098,27.3,19.8,64,11,24.1,100.97,0
5099,28.4,20.8,63,13,24.1,100.93,0
5100,28.9,20.7,61,19,24.1,100.87,0
5101,28.7,19.2,56,19,24.1,100.79,0
5102,28.8,18.4,53,20,24.1,100.7,0
5103,28.8,18.4,53,19,24.1,100.64,0
5104,28.8,19.1,56,22,24.1,100.58,0
5105,28.0,17.7,54,20,24.1,100.55,0
5106,25.3,19.3,69,17,24.1,100.53,0
5107,24.8,18.3,67,22,24.1,100.55,1
5108,22.4,18.7,80,35,9.7,100.64,1
5109,22.8,18.8,78,13,25.0,100.65,1
5110,22.8,19.4,81,7,25.0,100.57,0
5111,21.8,19.2,85,4,25.0,100.52,0
5112,21.0,19.8,93,0,25.0,100.53,0
5113,21.0,19.6,92,4,25.0,100.54,0
5114,21.3,19.1,87,9,25.0,100.55,0
5115,20.8,19.0,89,9,25.0,100.54,0
5116,20.8,18.7,88,6,25.0,100.57,0
5117,20.8,18.1,85,9,25.0,100.58,0
5118,20.4,18.6,89,7,25.0,100.62,1
5119,20.8,18.7,88,11,24.1,100.64,0
5120,21.2,18.9,87,9,24.1,100.65,0
5121,22.0,18.9,83,13,24.1,100.64,0
5122,24.1,19.4,75,13,24.1,100.6,0
5123,24.1,18.0,69,17,24.1,100.6,0
5124,25.2,18.6,67,13,24.1,100.56,0
5125,25.7,18.2,63,15,24.1,100.51,0
5126,26.9,19.2,63,15,24.1,100.48,0
5127,27.3,18.6,59,13,24.1,100.46,0
5128,27.8,18.7,58,9,24.1,100.4,0
5129,27.4,19.0,60,13,24.1,100.38,0
5130,27.0,18.9,61,15,24.1,100.39,0
5131,26.3,19.2,65,13,24.1,100.46,0
5132,25.7,19.1,67,15,25.0,100.48,0
5133,23.1,20.3,84,6,25.0,100.49,0
5134,24.2,20.3,79,7,25.0,100.52,0
5135,23.9,19.8,78,6,25.0,100.5,0
5136,23.9,19.8,78,7,25.0,100.51,0
5137,22.6,19.6,83,7,25.0,100.48,0
5138,21.8,19.6,87,9,25.0,100.49,0
5139,22.2,20.1,88,11,25.0,100.47,0
5140,21.5,19.6,89,11,25.0,100.51,0
5141,21.3,19.6,90,7,24.1,100.55,0
5142,21.7,19.6,88,15,48.3,100.55,0
5143,22.5,20.1,86,13,48.3,100.6,0
5144,23.9,19.9,78,11,48.3,100.61,0
5145,24.5,19.8,75,17,48.3,100.63,0
5146,25.8,19.5,68,11,24.1,100.6,0
5147,27.3,20.1,65,17,24.1,100.56,0
5148,27.4,18.5,58,13,24.1,100.56,0
5149,29.1,18.0,51,20,24.1,100.5,0
5150,29.6,18.8,52,13,24.1,100.44,0
5151,29.8,18.9,52,19,24.1,100.43,0
5152,30.0,17.8,48,22,24.1,100.4,0
5153,29.9,16.1,43,20,24.1,100.41,0
5154,28.4,16.3,48,15,24.1,100.42,0
5155,27.7,14.8,45,15,24.1,100.44,0
5156,27.2,15.4,48,19,25.0,100.52,0
5157,26.8,15.5,50,24,25.0,100.53,0
5158,25.7,15.9,55,17,25.0,100.52,0
5159,25.0,17.1,62,24,25.0,100.5,0
5160,24.4,16.9,63,17,25.0,100.5,0
5161,24.1,16.9,64,13,25.0,100.5,0
5162,23.5,17.3,68,13,25.0,100.52,0
5163,23.4,18.0,72,15,25.0,100.54,0
5164,22.9,17.8,73,15,25.0,100.6,0
5165,22.3,17.9,76,11,24.1,100.68,0
5166,22.5,18.3,77,13,24.1,100.74,0
5167,23.2,18.5,75,17,24.1,100.81,0
5168,24.1,18.5,71,13,24.1,100.87,0
5169,25.6,17.8,62,15,24.1,100.91,0
5170,26.0,17.7,60,11,24.1,100.95,0
5171,27.1,17.3,55,13,24.1,100.99,0
5172,27.1,16.7,53,17,24.1,101.03,0
5173,28.2,16.6,49,19,24.1,101.07,0
5174,27.6,15.6,48,24,24.1,101.1,0
5175,29.2,16.7,47,17,24.1,101.11,0
5176,28.9,15.9,45,20,24.1,101.1,0
5177,28.0,16.0,48,20,48.3,101.14,0
5178,27.2,16.1,51,11,48.3,101.18,0
5179,25.5,15.6,54,7,48.3,101.24,0
5180,23.9,15.7,60,6,24.1,101.31,0
5181,22.0,15.9,68,6,25.0,101.39,0
5182,23.3,15.3,61,9,25.0,101.42,0
5183,23.1,15.2,61,4,25.0,101.49,0
5184,21.3,15.3,69,9,25.0,101.51,0
5185,22.3,15.2,64,9,25.0,101.55,0
5186,22.0,15.0,64,7,25.0,101.59,0
5187,21.8,14.8,64,6,25.0,101.61,0
5188,22.1,14.2,61,7,24.1,101.62,0
5189,21.3,14.3,64,11,48.3,101.65,0
5190,20.2,16.0,77,9,48.3,101.67,0
5191,21.8,15.3,67,17,48.3,101.75,0
5192,23.1,15.6,63,13,48.3,101.75,0
5193,24.7,16.4,60,15,24.1,101.73,0
5194,27.2,17.2,54,13,24.1,101.72,0
5195,28.3,18.0,54,17,24.1,101.69,0
5196,30.1,19.2,52,9,25.0,101.62,0
5197,31.2,18.1,46,11,24.1,101.56,0
5198,32.0,18.3,44,17,24.1,101.48,0
5199,32.8,18.8,44,17,24.1,101.39,0
5200,32.5,18.5,44,15,24.1,101.34,0
5201,32.5,19.8,47,13,24.1,101.32,0
5202,32.2,20.1,49,13,24.1,101.29,0
5203,30.8,19.2,50,20,24.1,101.23,0
5204,29.2,18.7,53,19,24.1,101.23,0
5205,27.5,18.4,58,17,25.0,101.3,0
5206,26.5,18.2,60,13,25.0,101.28,0
5207,26.2,18.6,63,17,25.0,101.27,0
5208,25.7,19.0,67,19,25.0,101.24,0
5209,25.1,19.2,70,19,25.0,101.19,0
5210,24.2,19.3,74,19,25.0,101.16,0
5211,24.4,19.3,73,22,25.0,101.06,0
5212,24.3,19.6,75,19,25.0,101.04,0
5213,24.1,19.8,77,22,24.1,101.02,0
5214,24.6,20.2,77,19,24.1,100.96,0
5215,25.9,20.7,73,22,24.1,100.89,0
5216,26.5,21.0,72,24,24.1,100.8,0
5217,26.9,21.3,71,24,19.3,100.72,0
5218,24.8,22.6,88,22,19.3,100.71,0
5219,27.9,23.2,76,24,24.1,100.63,0
5220,29.7,22.2,64,19,24.1,100.5,0
5221,25.2,23.0,88,24,12.9,100.4,1
5222,24.9,22.9,89,26,16.1,100.42,1
5223,29.0,24.4,76,13,24.1,100.31,0
5224,31.1,22.0,58,28,24.1,100.26,0
5225,30.1,21.1,59,22,24.1,100.2,0
5226,25.0,22.0,83,22,19.3,100.28,1
5227,24.2,22.2,89,26,16.1,100.29,1
5228,24.3,21.8,86,32,25.0,100.32,0
5229,23.9,21.2,85,32,25.0,100.43,0
5230,23.9,20.0,79,26,25.0,100.5,0
5231,23.1,17.4,70,30,25.0,100.58,0
5232,21.7,13.7,60,24,25.0,100.67,0
5233,20.7,14.3,67,24,25.0,100.7,0
5234,19.6,13.7,69,22,25.0,100.77,0
5235,18.7,13.2,70,22,25.0,100.79,0
5236,17.7,13.3,75,13,25.0,100.86,0
5237,16.6,13.3,81,9,48.3,100.95,0
5238,18.0,13.8,76,13,48.3,101.01,0
5239,19.0,14.0,73,17,48.3,101.06,0
5240,19.7,13.6,68,17,48.3,101.09,0
5241,20.0,13.3,65,20,48.3,101.11,0
5242,20.8,13.2,62,22,48.3,101.13,0
5243,22.1,13.6,59,28,48.3,101.15,0
5244,21.9,13.0,57,24,48.3,101.17,0
5245,21.4,13.7,61,13,48.3,101.18,0
5246,22.5,13.0,55,13,48.3,101.15,0
5247,22.6,13.8,58,22,48.3,101.12,0
5248,23.0,12.2,51,19,48.3,101.07,0
5249,23.0,12.8,53,24,48.3,101.06,0
5250,23.0,12.8,53,15,48.3,101.03,0
5251,21.6,12.8,57,9,48.3,101.02,0
5252,22.1,13.5,58,9,25.0,101.03,0
5253,21.7,14.5,64,9,25.0,101.03,0
5254,20.1,15.6,75,13,25.0,101.04,0
5255,20.6,15.1,71,11,25.0,101.05,0
5256,19.6,16.0,80,13,25.0,101.04,0
5257,19.3,15.6,79,17,25.0,101.02,0
5258,18.9,14.8,77,19,25.0,100.99,0
5259,18.2,15.3,83,13,25.0,100.96,0
5260,18.5,15.5,83,11,25.0,100.95,0
5261,16.6,15.0,90,7,48.3,100.99,0
5262,17.9,15.3,85,6,48.3,101.02,0
5263,19.6,16.1,80,15,48.3,101.01,0
5264,21.2,16.4,74,17,48.3,101.01,0
5265,22.8,16.7,68,19,48.3,100.99,0
5266,24.1,17.1,65,24,48.3,100.96,0
5267,25.3,16.9,60,22,48.3,100.96,0
5268,26.5,16.1,53,17,48.3,100.9,0
5269,27.7,15.7,48,20,48.3,100.87,0
5270,27.6,14.2,44,20,48.3,100.82,0
5271,28.7,13.6,40,24,48.3,100.79,0
5272,27.4,13.6,43,17,48.3,100.74,0
5273,27.8,13.1,40,15,48.3,100.74,0
5274,27.0,13.8,44,15,48.3,100.74,0
5275,26.3,14.8,49,13,48.3,100.73,0
5276,25.8,13.7,47,17,25.0,100.81,0
5277,21.2,15.0,68,22,25.0,100.9,0
5278,20.2,16.6,80,0,25.0,100.86,0
5279,20.2,17.5,84,9,25.0,100.87,1
5280,19.3,18.0,92,7,25.0,100.92,0
5281,18.7,17.8,95,7,25.0,100.94,0
5282,18.3,17.6,96,4,19.3,100.91,0
5283,17.4,17.1,98,4,12.9,100.92,0
5284,17.2,16.9,98,4,16.1,100.97,0
5285,16.8,16.7,99,0,19.3,101.02,0
5286,18.1,17.3,95,0,24.1,101.03,0
5287,19.3,17.4,89,6,48.3,101.09,0
5288,21.1,17.5,80,0,48.3,101.12,0
5289,22.5,16.6,69,4,48.3,101.11,0
5290,24.1,16.0,61,9,48.3,101.11,0
5291,24.8,15.2,55,4,48.3,101.08,0
5292,26.4,11.9,40,0,48.3,101.05,0
5293,27.4,14.1,44,4,48.3,101.0,0
5294,28.0,15.6,47,11,24.1,100.98,0
5295,28.3,14.7,43,7,24.1,100.94,0
5296,28.0,16.1,48,9,24.1,100.92,0
5297,24.8,17.1,62,19,24.1,100.91,0
5298,25.1,16.8,60,9,24.1,100.9,0
5299,25.1,17.0,61,7,24.1,100.9,1
5300,24.3,17.2,65,11,25.0,100.92,1
5301,23.0,17.8,73,6,25.0,100.93,0
5302,23.5,17.1,67,4,25.0,100.89,0
5303,23.1,17.0,69,6,25.0,100.92,0
5304,22.8,17.7,73,9,25.0,100.93,0
5305,22.8,16.7,68,11,25.0,100.89,0
5306,22.4,16.7,70,4,25.0,100.91,0
5307,21.8,17.4,76,9,25.0,100.89,0
5308,21.4,17.4,78,11,25.0,100.9,0
5309,21.1,16.9,77,13,24.1,100.93,0
5310,20.9,17.0,78,15,24.1,100.98,0
5311,20.7,17.3,81,13,24.1,101.01,0
5312,21.1,17.5,80,19,24.1,101.01,0
5313,21.7,17.5,77,22,24.1,100.98,0
5314,21.7,17.0,75,17,24.1,100.98,0
5315,23.2,17.3,69,13,24.1,100.98,0
5316,24.2,17.8,67,17,24.1,100.92,0
5317,23.6,17.4,68,19,24.1,100.94,0
5318,24.0,17.8,68,20,24.1,100.86,1
5319,23.7,17.0,66,17,16.1,100.91,1
5320,22.3,18.7,80,19,19.3,100.89,1
5321,21.3,18.7,85,17,12.9,100.93,1
5322,20.4,18.6,89,20,16.1,100.87,1
5323,20.2,18.2,88,13,19.3,100.92,1
5324,20.2,17.7,86,15,25.0,100.88,0
5325,19.9,17.5,86,19,25.0,100.87,0
5326,20.1,17.0,82,19,25.0,100.83,0
5327,19.8,17.0,84,20,25.0,100.77,0
