,id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
60395,2329437,329437 (2002 OA22),0.361871997,0.809170384,26427.61189,5347535.245,Earth,False,19.33,True
85347,3754438,(2016 NG15),0.199781365,0.446724713,61646.98391,32873270.38,Earth,False,20.62,True
18953,3648205,(2013 RH74),0.175612319,0.392681082,53157.56109,25583282.15,Earth,False,20.9,True
71363,2447755,447755 (2007 JX2),0.305179233,0.682401509,36078.51733,24609919.91,Earth,False,19.7,True
28321,3466069,(2009 QJ9),0.366906138,0.820427065,48396.75902,9467578.258,Earth,False,19.3,True
50623,3789446,(2017 VO15),0.319561887,0.714562102,67969.73172,31884148.98,Earth,False,19.6,True
66227,2152828,152828 (1999 VT25),0.160160338,0.358129403,40984.95991,49376357.75,Earth,False,21.1,True
90118,3293832,(2005 TF49),0.39314701,0.879103439,55103.92303,42118656.15,Earth,False,19.15,True
675,2085585,85585 Mjolnir (1998 FG2),0.127219879,0.284472297,16081.76458,50073614.99,Earth,False,21.6,True
25660,2470310,470310 (2007 LB15),0.350392641,0.783501764,66523.49773,45177026.49,Earth,False,19.4,True
17081,3483513,(2009 XT6),0.242412481,0.542050786,57441.06931,48283667.69,Earth,False,20.2,True
71609,3758927,(2016 RN1),0.163890952,0.366471308,61281.29618,28483627.19,Earth,False,21.05,True
31279,3789225,(2017 VR12),0.201629919,0.450858206,18887.40895,68234474.91,Earth,False,20.6,True
62115,2385252,385252 (2001 EB18),0.350392641,0.783501764,94777.83376,17361726.89,Earth,False,19.4,True
71061,2467336,467336 (2002 LT38),0.211132445,0.472106499,29640.90984,46173938.02,Earth,False,20.5,True
89743,54217969,(2021 VS6),0.160899605,0.359782453,39099.58438,26001215.99,Earth,False,21.09,True
69436,2065717,65717 (1993 BX3),0.18817199,0.42076536,17105.27427,58342784.22,Earth,False,20.75,True
24622,2365014,365014 (2008 OX2),0.242412481,0.542050786,41842.71678,52641949.43,Earth,False,20.2,True
87900,3412894,(2008 KE6),0.186446818,0.41690776,71642.02443,33897353.34,Earth,False,20.77,True
69529,2456938,456938 (2007 YV56),0.166937912,0.373284519,69036.5522,61355103.12,Earth,False,21.01,True
63668,2177049,177049 (2003 EE16),0.291443905,0.651688382,78898.55293,14458302.13,Earth,False,19.8,True
72418,3412894,(2008 KE6),0.186446818,0.41690776,77484.49835,42032834.59,Earth,False,20.77,True
11635,3841670,(2019 HH4),0.2658,0.594346868,78736.24928,22648981.88,Earth,False,20.0,True
1870,2612227,612227 (2001 QC34),0.242412481,0.542050786,20360.77294,46467490.64,Earth,False,20.2,True
22531,3311964,(2006 AM4),0.116025908,0.259441818,94932.97243,25104292.31,Earth,False,21.8,True
59880,2004581,4581 Asclepius (1989 FC),0.184737464,0.413085527,27276.82077,17775413.47,Earth,False,20.79,True
21016,2413260,413260 (2003 TL4),0.342416731,0.765667087,62085.26214,49932670.71,Earth,False,19.45,True
63358,3299947,(2005 VR7),0.146067964,0.326617897,45194.50543,58114082.09,Earth,False,21.3,True
71835,2185851,185851 (2000 DP107),0.573528464,1.282448632,26037.12045,64776670.1,Earth,False,18.33,True
56706,2325395,325395 (2009 CQ5),0.836671502,1.870854353,54953.77669,49168312.26,Earth,False,17.51,True
25158,2614134,614134 (2008 TC4),0.124324001,0.277996917,46411.29854,15847773.06,Earth,False,21.65,True
30754,2141432,141432 (2002 CQ11),0.2658,0.594346868,31571.37811,38315474.63,Earth,False,20.0,True
1348,3412755,(2008 KV2),0.152249185,0.340439527,42194.41413,7469630.308,Earth,False,21.21,True
55024,3802077,(2018 FJ4),0.160160338,0.358129403,47555.71167,21029068.75,Earth,False,21.1,True
16855,2311066,311066 (2004 DC),0.617383441,1.380511341,44863.46063,3868795.216,Earth,False,18.17,True
70633,54087860,(2020 VZ5),0.161642283,0.361443134,42482.49699,54900775.38,Earth,False,21.08,True
10672,2162922,162922 (2001 OY13),0.183888672,0.411187571,48223.66005,9459603.181,Earth,False,20.8,True
79562,2452302,452302 (1995 YR1),0.241298697,0.539560289,79982.71501,37538880.97,Earth,False,20.21,True
43270,3421513,(2008 OX1),0.133215567,0.297879063,54168.50668,50454839.24,Earth,False,21.5,True
41971,2531060,531060 (2012 DJ61),0.274507982,0.613818507,123381.2706,37564407.57,Earth,False,19.93,True
49304,3786451,(2017 TN6),0.167708462,0.375007522,48776.39478,24110797.12,Earth,False,21.0,True
55153,2163818,163818 (2003 RX7),0.537718498,1.202375114,23724.74449,61827787.91,Earth,False,18.47,True
4044,3471663,(2009 UQ),0.121494041,0.271668934,69664.87974,42871786.76,Earth,False,21.7,True
47958,2470310,470310 (2007 LB15),0.350392641,0.783501764,46162.90648,46145764.88,Earth,False,19.4,True
64169,3682230,(2014 QC3),0.201629919,0.450858206,89604.57547,49047839.44,Earth,False,20.6,True
1684,2375054,375054 (2007 PF6),0.182202771,0.407417781,101172.1494,70528206.2,Earth,False,20.82,True
3106,2350751,350751 (2002 AW),0.182202771,0.407417781,27531.02339,50186300.63,Earth,False,20.82,True
44617,3774612,(2017 JF3),0.116025908,0.259441818,54381.28129,60541301.45,Earth,False,21.8,True
65587,3124996,(2002 JX8),0.218049441,0.487573371,58701.85466,67265715.89,Earth,False,20.43,True
88177,54235476,(2022 AH1),0.131387781,0.293792009,49548.80737,22915842.86,Earth,False,21.53,True
87160,2416195,416195 (2002 TR190),0.360209346,0.805452583,60264.96391,32923738.2,Earth,False,19.34,True
12710,2022753,22753 (1998 WT),0.770113926,1.722027088,59021.42142,11882307.52,Earth,False,17.69,True
45586,2418849,418849 (2008 WM64),0.21406959,0.478674154,61969.30949,10761161.44,Earth,False,20.47,True
36632,2302169,302169 (2001 TD45),0.295498293,0.660754271,70814.84159,59993711.29,Earth,False,19.77,True
64799,2401954,401954 (2002 RW25),0.46190746,1.032856481,57605.9162,45920790.48,Earth,False,18.8,True
80218,54050980,(2020 PB1),0.167708462,0.375007522,58749.03193,45841744.23,Earth,False,21.0,True
72639,3843371,(2019 OR1),0.183888672,0.411187571,50853.41232,34507308.89,Earth,False,20.8,True
7844,3430309,(2008 TC4),0.124324001,0.277996917,87014.65955,50659155.27,Earth,False,21.65,True
3217,3744790,(2016 DL),0.139493823,0.311917671,109387.3896,74610156.27,Earth,False,21.4,True
35882,2448721,448721 (2011 BN24),0.175612319,0.392681082,72208.75831,54415055.42,Earth,False,20.9,True
3786,3125003,(2002 JE9),0.139493823,0.311917671,55139.91242,11794812.35,Earth,False,21.4,True
59268,2175729,175729 (1998 BB10),0.219055911,0.489823908,93737.89969,66664358.85,Earth,False,20.42,True
9733,2137427,137427 (1999 TF211),2.457847746,5.495914639,105547.3695,62169493.55,Earth,False,15.17,True
11492,3454735,(2009 FY4),0.167708462,0.375007522,50745.01308,57684778.44,Earth,False,21.0,True
31553,2325395,325395 (2009 CQ5),0.836671502,1.870854353,39101.79059,40181011.76,Earth,False,17.51,True
34383,2312070,312070 (2007 TA19),0.343997255,0.769201246,76958.60218,66750402.79,Earth,False,19.44,True
23550,3541751,(2010 ON101),0.242412481,0.542050786,42965.08898,21510866.09,Earth,False,20.2,True
6782,2163697,163697 (2003 EF54),0.2658,0.594346868,50757.59359,13719843.87,Earth,False,20.0,True
25477,2446862,446862 (2001 VB76),0.231502122,0.517654482,22536.30733,73197325.74,Earth,False,20.3,True
66736,3693266,(2014 TA36),0.192555078,0.430566244,44319.57395,22736791.82,Earth,False,20.7,True
7980,54244775,(2022 CY),0.121494041,0.271668934,69808.71115,8752809.284,Earth,False,21.7,True
51281,2490581,490581 (2009 WZ104),0.270741591,0.605396602,55997.67413,54501684.42,Earth,False,19.96,True
19362,3485260,(2010 AF30),0.121494041,0.271668934,33889.87517,8537037.784,Earth,False,21.7,True
31194,2230111,230111 (2001 BE10),0.40230458,0.899580388,51603.88065,60562244.49,Earth,False,19.1,True
86553,3666783,(2014 FO47),0.232570688,0.520043867,71139.78973,68022907.15,Earth,False,20.29,True
48064,2441987,441987 (2010 NY65),0.142087207,0.317716653,45632.21335,3033660.32,Earth,False,21.36,True
52694,54147407,(2021 KT1),0.139493823,0.311917671,71401.0637,71716581.4,Earth,False,21.4,True
66401,3710913,(2015 DB1),0.116025908,0.259441818,70562.2756,32477015.55,Earth,False,21.8,True
31600,3843572,(2019 QG),0.121494041,0.271668934,52996.91602,42446206.71,Earth,False,21.7,True
43942,2385252,385252 (2001 EB18),0.350392641,0.783501764,106017.5409,44195358.89,Earth,False,19.4,True
7700,2006037,6037 (1988 EG),0.466181437,1.042413384,91199.66186,53326844.2,Earth,False,18.78,True
78510,2002101,2101 Adonis (1936 CA),0.497227313,1.111834072,128770.5277,55095808.2,Earth,False,18.64,True
20222,2162882,162882 (2001 FD58),0.477040198,1.066694311,42490.56189,70986322.61,Earth,False,18.73,True
31114,2065679,65679 (1989 UQ),0.340843469,0.762149166,30296.78697,42714539.11,Earth,False,19.46,True
46757,2414990,414990 (2011 EM51),0.110803882,0.247765013,22451.50277,63172461.2,Earth,False,21.9,True
26437,2467336,467336 (2002 LT38),0.211132445,0.472106499,19929.10825,41211375.3,Earth,False,20.5,True
32159,3430309,(2008 TC4),0.124324001,0.277996917,43592.15259,35998213.12,Earth,False,21.65,True
24833,54054526,(2020 SH2),0.105816886,0.23661375,116779.0387,66299448.7,Earth,False,22.0,True
22860,3405085,(2008 EM7),0.152951935,0.342010925,59976.21508,61025536.12,Earth,False,21.2,True
46487,3767248,(2017 BP31),0.291443905,0.651688382,93806.34461,28858188.48,Earth,False,19.8,True
32119,2417634,417634 (2006 XG1),0.530340723,1.185877909,64109.74521,58679015.79,Earth,False,18.5,True
67602,3698847,(2014 WT202),0.160160338,0.358129403,48417.00421,25265789.35,Earth,False,21.1,True
78141,2066391,66391 Moshup (1999 KW4),1.278070988,2.85785361,88670.79692,23910119.6,Earth,False,16.59,True
69515,2260141,260141 (2004 QT24),0.576175751,1.288368146,83952.95345,73642961.25,Earth,False,18.32,True
28068,2612786,612786 (2004 PJ2),0.128989683,0.2884297,74730.11345,66659655.32,Earth,False,21.57,True
54691,3826894,(2018 QT),0.175612319,0.392681082,58715.18677,20362753.28,Earth,False,20.9,True
22390,2310442,310442 (2000 CH59),0.284809831,0.636854144,32690.3752,24405611.12,Earth,False,19.85,True
10297,2481457,481457 (2006 XD2),0.167708462,0.375007522,35664.80035,13183607.03,Earth,False,21.0,True
30593,2363599,363599 (2004 FG11),0.163137941,0.364787526,91664.604,9687732.408,Earth,False,21.06,True
28867,2005604,5604 (1992 FE),0.934447651,2.089488469,63346.8401,66880821.33,Earth,False,17.27,True
20259,54166590,(2021 MU2),0.319561887,0.714562102,102029.9959,69742602.21,Earth,False,19.6,True
30723,2341843,341843 (2008 EV5),0.2658,0.594346868,34056.62868,35872031.37,Earth,False,20.0,True
89899,3674069,(2014 MR26),0.623096019,1.393285055,129256.6666,47825089.64,Earth,False,18.15,True
8951,3837522,(2018 YJ2),0.116025908,0.259441818,47051.35867,6909439.677,Earth,False,21.8,True
20632,2215588,215588 (2003 HF2),0.353634784,0.790751417,66996.99099,17632870.84,Earth,False,19.38,True
42419,54016429,(2020 FZ6),0.146067964,0.326617897,99308.28192,26280807.34,Earth,False,21.3,True
68785,3719473,(2015 KB19),0.116025908,0.259441818,31333.79449,18162607.68,Earth,False,21.8,True
79929,54055026,(2020 TT),0.121494041,0.271668934,99545.23701,28980235.21,Earth,False,21.7,True
9542,2411165,411165 (2010 DF1),0.106795998,0.23880311,84977.40415,46225177.5,Earth,False,21.98,True
55151,2053789,53789 (2000 ED104),0.908981358,2.032544107,82114.19834,65094344.29,Earth,False,17.33,True
64373,2410627,410627 (2008 RG1),0.192555078,0.430566244,51469.37344,10210550.87,Earth,False,20.7,True
37128,3653970,(2013 WT45),0.231502122,0.517654482,80228.98322,61515184.88,Earth,False,20.3,True
90673,3370167,(2007 EF),0.139493823,0.311917671,53576.43332,57731645.57,Earth,False,21.4,True
22195,2382406,382406 (1996 AJ1),0.22108281,0.494356193,59175.06911,68308838.75,Earth,False,20.4,True
22077,2471323,471323 (2011 KW15),0.35200998,0.787118244,54902.57991,55044779.87,Earth,False,19.39,True
73929,2226514,226514 (2003 UX34),0.253837029,0.567596853,47502.00137,73934593.96,Earth,False,20.1,True
60458,3752784,(2016 JC6),0.140784543,0.314803809,49931.78944,60607150.67,Earth,False,21.38,True
30729,3720440,(2015 KJ122),0.105816886,0.23661375,70026.83115,13657634.54,Earth,False,22.0,True
23272,2363599,363599 (2004 FG11),0.163137941,0.364787526,93768.71347,11889357.6,Earth,False,21.06,True
50032,3788037,(2017 UY5),0.46190746,1.032856481,93161.98282,74702314.76,Earth,False,18.8,True
34400,3559839,(2011 EL51),0.110803882,0.247765013,56236.23589,20670156.87,Earth,False,21.9,True
62612,2414286,414286 (2008 OC6),0.511157782,1.142983547,51617.39689,29156988.13,Earth,False,18.58,True
31152,3789724,(2017 WN16),0.133215567,0.297879063,72993.09953,33220606.48,Earth,False,21.5,True
35239,3721907,(2015 MW53),0.127219879,0.284472297,62914.93351,50947330.49,Earth,False,21.6,True
7892,3703073,(2014 YR15),0.133215567,0.297879063,48744.11494,68560961.98,Earth,False,21.5,True
17508,3781301,(2017 QY34),0.175612319,0.392681082,63809.26644,7747171.532,Earth,False,20.9,True
4801,2465824,465824 (2010 FR),0.120935826,0.270420729,90532.18152,68009956.87,Earth,False,21.71,True
62281,3448993,(2009 DM45),0.152951935,0.342010925,102463.3121,70591226.06,Earth,False,21.2,True
26082,2359170,359170 (2009 CN5),0.2658,0.594346868,53898.16857,31234555.91,Earth,False,20.0,True
26759,2052768,52768 (1998 OR2),1.677084622,3.750075218,42805.95422,26845852.39,Earth,False,16.0,True
59250,2363790,363790 (2005 JE46),0.715409951,1.599705282,65335.98838,31464485.27,Earth,False,17.85,True
66310,2357439,357439 (2004 BL86),0.358554334,0.801751865,56420.94369,1199900.639,Earth,False,19.35,True
27470,2207945,207945 (1991 JW),0.366906138,0.820427065,18272.66821,12150613.48,Earth,False,19.3,True
22434,2175729,175729 (1998 BB10),0.219055911,0.489823908,68548.24188,29997544.44,Earth,False,20.42,True
55159,3631824,(2013 ED28),0.133215567,0.297879063,76249.19711,67866857.81,Earth,False,21.5,True
59734,2164202,164202 (2004 EW),0.183888672,0.411187571,20481.28955,27363873.47,Earth,False,20.8,True
43439,54125409,(2021 DC2),0.114433973,0.255882143,53501.16921,48669509.28,Earth,False,21.83,True
18932,2414286,414286 (2008 OC6),0.511157782,1.142983547,42223.74178,55710395.67,Earth,False,18.58,True
79119,2423321,423321 (2005 ED318),0.183888672,0.411187571,72345.70002,67955728.05,Earth,False,20.8,True
73730,2525484,525484 (2005 GL),0.147419515,0.329640056,33484.1353,49846866.51,Earth,False,21.28,True
17160,2163899,163899 (2003 SD220),0.784431412,1.754041962,36718.23946,48366175.89,Earth,False,17.65,True
41474,3623580,(2013 AS27),0.139493823,0.311917671,63899.13748,19515984.7,Earth,False,21.4,True
45585,2005693,5693 (1993 EA),1.187284988,2.654849942,43124.68254,34366388.1,Earth,False,16.75,True
69889,2363734,363734 (2004 XN50),0.443154309,0.99092316,54153.78589,58987057.7,Earth,False,18.89,True
60796,2506074,506074 (2015 UM67),0.431077124,0.963917753,123794.2642,58769425.09,Earth,False,18.95,True
82623,54100193,(2020 XD5),0.286124454,0.639793729,75036.13777,30605026.83,Earth,False,19.84,True
58548,3146499,(2003 AF23),0.166170902,0.371569432,67213.46324,61012458.67,Earth,False,21.02,True
81093,2152978,152978 (2000 GJ147),0.328514828,0.734581487,48977.40794,33059857.28,Earth,False,19.54,True
52763,2005604,5604 (1992 FE),0.934447651,2.089488469,34050.28739,46645465.45,Earth,False,17.27,True
38296,3736776,(2015 XW377),0.116025908,0.259441818,50591.31266,38106765.08,Earth,False,21.8,True
42490,2388945,388945 (2008 TZ3),0.217047594,0.485333175,34740.21523,5045650.064,Earth,False,20.44,True
1741,3082931,(2001 SG286),0.167708462,0.375007522,26206.95182,24992332.94,Earth,False,21.0,True
7424,54246203,(2022 CR4),0.382432662,0.855145429,63754.27907,73837159.81,Earth,False,19.21,True
83753,54054354,(2020 RH7),0.245784775,0.549591464,105867.4008,39268249.3,Earth,False,20.17,True
63802,3675019,(2014 OT111),0.121494041,0.271668934,36744.94197,4951846.335,Earth,False,21.7,True
10443,2416591,416591 (2004 LC2),0.508809225,1.137732014,93417.60026,11302674.74,Earth,False,18.59,True
59703,2490354,490354 (2009 FF19),0.139493823,0.311917671,44238.77121,44077659.28,Earth,False,21.4,True
79179,54017784,(2020 ND),0.121494041,0.271668934,48988.3225,5569661.618,Earth,False,21.7,True
75287,3797749,(2018 BO1),0.201629919,0.450858206,60383.62152,48782297.31,Earth,False,20.6,True
154,2509352,509352 (2007 AG),0.253837029,0.567596853,82669.7342,69143457.31,Earth,False,20.1,True
39129,2468910,468910 (2014 KQ76),0.124324001,0.277996917,37109.49696,61335601.94,Earth,False,21.65,True
47842,2066391,66391 Moshup (1999 KW4),1.278070988,2.85785361,70861.18864,25028874.34,Earth,False,16.59,True
29772,3311964,(2006 AM4),0.116025908,0.259441818,132581.3632,71775506.46,Earth,False,21.8,True
7233,54166590,(2021 MU2),0.319561887,0.714562102,97203.08705,64352643.87,Earth,False,19.6,True
59084,2515767,515767 (2015 JA2),0.160160338,0.358129403,82512.31955,60079491.2,Earth,False,21.1,True
30108,2141495,141495 (2002 EZ11),0.532788665,1.191351672,120300.7446,29794570.65,Earth,False,18.49,True
90313,3445668,(2009 CC3),0.413575665,0.924783301,34358.46575,13949363.39,Earth,False,19.04,True
66809,2001620,1620 Geographos (1951 RA),2.272767323,5.082062231,63739.16095,35667447.34,Earth,False,15.34,True
63673,3689353,(2014 SP142),0.121494041,0.271668934,28431.38649,32978845.13,Earth,False,21.7,True
55567,3730322,(2015 TL178),0.140784543,0.314803809,65627.72648,8259393.442,Earth,False,21.38,True
4863,2154019,154019 (2002 CZ9),0.105816886,0.23661375,26439.88632,71240168.32,Earth,False,22.0,True
85540,3117440,(2002 FC),0.391340663,0.875064325,81011.27027,60703335.22,Earth,False,19.16,True
11166,3699478,(2014 WV363),0.40230458,0.899580388,70710.05603,44229227.48,Earth,False,19.1,True
87562,54196368,(2021 RU12),0.125474356,0.28056919,42821.46537,14320581.05,Earth,False,21.63,True
35243,2279744,279744 (1998 KM3),0.305179233,0.682401509,55657.90745,13870328.83,Earth,False,19.7,True
84867,2386847,386847 (2010 LR33),0.640552863,1.432319745,59362.14275,36074680.24,Earth,False,18.09,True
47948,3146499,(2003 AF23),0.166170902,0.371569432,71074.2375,62848708.97,Earth,False,21.02,True
43825,2281375,281375 (2008 JV19),0.192555078,0.430566244,38442.77836,17630627.34,Earth,False,20.7,True
15479,2386454,386454 (2008 XM),0.2658,0.594346868,156817.1082,44890893.53,Earth,False,20.0,True
18686,3299947,(2005 VR7),0.146067964,0.326617897,74083.30107,34170747.34,Earth,False,21.3,True
14117,2387668,387668 (2002 SZ),0.22108281,0.494356193,45183.37446,45291442.81,Earth,False,20.4,True
74158,2614134,614134 (2008 TC4),0.124324001,0.277996917,43688.93422,31591636.68,Earth,False,21.65,True
12129,2265482,265482 (2005 EE),0.154367182,0.345175513,24397.53143,22771181.81,Earth,False,21.18,True
58888,2357028,357028 (2000 EJ26),0.348782733,0.779901901,55773.32205,60273707.67,Earth,False,19.41,True
64134,3150771,(2003 EG16),0.366906138,0.820427065,66024.9321,16581367.19,Earth,False,19.3,True
