,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
141451,0.0967,1945,0.995,"['Frédéric Chopin', 'William Kapell']",0.293,109373,0.0643,0,53Ui9walmBhLmz2eoXH9R8,0.8809999999999999,5,0.115,-27.993,0,"Mazurka, Op.68, No. 4 in F Minor",0,1945,0.0358,59.594
122111,0.365,2006,0.79,['Alan Jackson'],0.5770000000000001,186587,0.265,0,6zBvnHbKJgNxZgJQdNfupl,0.0,2,0.114,-11.462,1,I Want To Stroll Over Heaven With You,44,2006,0.0273,83.381
149964,0.0699,1991,0.918,['Talk Talk'],0.398,297627,0.0451,0,4ADboMaZ1PMfK4Np69Zb4K,0.86,7,0.0907,-27.818,1,Runeii,28,1991,0.0437,75.622
82598,0.716,1971,0.494,['The Dramatics'],0.436,267200,0.5670000000000001,0,0Mem183C3GkriwI6xngQuK,5.93e-05,1,0.622,-10.469,0,Thank You For Your Love,28,1971,0.0553,141.489
96249,0.25,1957,0.8190000000000001,['Moraes Moreira'],0.58,194267,0.0829,0,6xlRD7htjBL0PIYHlMY1KL,0.0,2,0.0847,-14.974,0,Acordei - Voice,21,1957,0.0554,178.738
8870,0.597,1966,0.628,['The Mamas & The Papas'],0.5539999999999999,157960,0.667,0,63rva3TBizr6x1Yp5uwKfD,0.0,1,0.0486,-10.226,0,California Dreamin',51,1966-03,0.0342,112.749
97890,0.374,1966,0.647,['Bob Dylan'],0.4320000000000001,476773,0.339,0,0klEnXVXhlDdazlyGRb4is,0.0,9,0.3670000000000001,-12.269,1,"Visions of Johanna - Live at Royal Albert Hall, London, UK - May 26, 1966",24,1966-06-22,0.0383,93.618
10189,0.484,1972,0.545,['Harry Chapin'],0.599,406147,0.4270000000000001,0,7qnxmC6qdYkjcoCJCeD8Jx,9.65e-06,7,0.0609,-11.075,1,Taxi,47,1972,0.0312,118.714
153197,0.295,2008,0.000199,['Slipknot'],0.491,413027,0.917,0,1Xc5je0OAbXF8yhtXhdPEW,0.0303,2,0.355,-3.278,1,Gehenna,47,2008-08-22,0.037,99.067
147919,0.7090000000000001,1981,0.476,['Leo Dan'],0.487,155480,0.325,0,4un3El98GcaUVMOBy4JrsA,0.000711,7,0.154,-17.976,1,Qué Cosa Linda Mi Amor,33,1981,0.0881,128.69799999999998
12511,0.33,1984,0.499,['Survivor'],0.509,238800,0.6809999999999999,0,46NtQJH1eok28bucLlHqQT,5.36e-05,4,0.1,-10.659,1,I Can't Hold Back,53,1984-01-01,0.0306,143.645
117661,0.392,1984,0.00734,['Judas Priest'],0.438,145867,0.535,0,58uqGW9Lu2MCNsrvCWFG9C,0.00168,2,0.302,-5.398,1,Heavy Duty,33,1984,0.0384,78.7
13082,0.963,1987,0.134,['The Whispers'],0.7929999999999999,454253,0.643,0,7oQ1wkBmYSBEC2x7U08dvn,0.00246,11,0.0361,-7.345,0,And the Beat Goes On,53,1987,0.106,114.894
166383,0.659,1999,0.0895,['Mos Def'],0.731,302960,0.846,1,0QghvdpYqY06nSqvzihd78,0.0,11,0.5770000000000001,-5.891,1,Rock N Roll,38,1999-10-12,0.258,96.943
136055,0.339,1996,0.5710000000000001,['Shenandoah'],0.6409999999999999,221200,0.384,0,10kxFcBAlMRL1yahBOqnXp,0.0,2,0.0881,-10.555,1,Ghost In This House,35,1996-01-01,0.0234,94.245
119948,0.947,1995,0.0228,['Little Texas'],0.603,222893,0.86,0,3ZEWpYwQXW6Wd6bwihJBcb,4.27e-06,4,0.463,-6.82,1,Kick a Little,36,1995-09-15,0.0332,140.768
146005,0.486,1971,0.878,"['Laura Nyro', 'LaBelle']",0.488,202493,0.27,0,6LmLVvEAnAJTSycmPgV1cs,0.0,5,0.638,-9.955,1,It's Gonna Take A Miracle,26,1971,0.0292,81.311
143359,0.227,1956,0.96,['Pete Seeger'],0.636,227173,0.0451,0,6sebl9TGFxTqWsU3CI6Woq,0.0539,8,0.0858,-23.017,1,I'll Sing You a Love Song,6,1956-01-01,0.0625,132.53799999999998
107853,0.84,2015,0.331,['Kacey Musgraves'],0.438,196520,0.5720000000000001,0,4vHVfwVi2CEc4r7P1Pr9iu,0.0,0,0.0805,-5.5420000000000025,1,Biscuits,54,2015-06-23,0.0407,202.414
17091,0.472,2007,0.207,"['Lupe Fiasco', 'Matthew Santos']",0.5720000000000001,289000,0.8220000000000001,0,7dltD9eEX7X1zk8JJ9BS0e,0.0,11,0.359,-6.015,0,Superstar (feat. Matthew Santos),66,2007-01-01,0.361,94.812
82966,0.178,1973,0.7559999999999999,['Queen'],0.341,249213,0.293,0,3js9UOPVsguIDI2WyycfRJ,2.31e-05,9,0.0833,-12.408,1,Doing Alright - Remastered 2011,30,1973-07-13,0.0356,93.294
130911,0.687,1970,0.159,['Three Dog Night'],0.5529999999999999,214760,0.688,0,4WsMCuaTV7NJ4KZP1DuxlV,0.0117,4,0.192,-11.952,1,I'll Be Creeping,20,1970-01-01,0.0456,121.39
61515,0.809,1952,0.979,['Shamshad Begum'],0.721,202699,0.23,0,0CsIcetmmYNe1EISrQfwwt,0.0107,3,0.115,-8.722000000000001,1,Koi Meri Sune Aurat Na Bane,0,1952-12-31,0.246,160.714
5233,0.631,1948,0.925,['Los Panchos'],0.799,173067,0.371,0,02uxo5RZQTATXzPP673pGa,1.4300000000000004e-05,9,0.105,-9.394,1,"No, No y No",28,1948,0.0585,113.556
89510,0.484,2006,0.000118,['Rise Against'],0.443,227707,0.984,0,2r1yo1u0PHegpetacdrHh2,0.000593,1,0.0782,-3.794,0,Ready To Fall,47,2006-01-01,0.077,128.577
27476,0.921,1964,0.253,['The Animals'],0.502,141213,0.797,0,47qzx5WwQpMI2ItFqLeIkP,1.29e-05,9,0.445,-5.069,1,Baby Let Me Take You Home,29,1964-01-01,0.0385,140.042
155288,0.236,2019,0.00853,"['Gaullin', 'Julian Perretta']",0.57,171133,0.873,0,6siDDghVE7fxel5o7fE4OF,0.0,5,0.365,-5.188,0,Sweater Weather,72,2019-11-01,0.07,125.086
46591,0.861,1966,0.188,['Walter Wanderley'],0.579,161667,0.818,0,6PlxB2XQWnEXkwYPpgzbtT,2.79e-06,2,0.0917,-8.997,0,Song Of The Jet,29,1966,0.0438,171.51
107724,0.251,2015,0.0126,['Carly Rae Jepsen'],0.564,251320,0.7190000000000001,0,5e0vgBWfwToyphURwynSXa,0.000177,1,0.0536,-5.505,1,Run Away With Me,57,2015-08-21,0.0475,119.023
74942,0.46,2019,0.0375,"['Major Lazer', 'J Balvin', 'El Alfa', 'Diplo']",0.795,169998,0.885,0,1RKZvaLj3UPhGjZkaIrFm7,0.0063799999999999,8,0.292,-4.13,1,Que Calor (feat. J Balvin & El Alfa),69,2019-09-11,0.0713,126.037
11905,0.495,1981,0.00125,['A Flock Of Seagulls'],0.462,306627,0.8590000000000001,0,4s0QpaeB5a3C9cxNGqPXxk,0.735,2,0.216,-5.083,1,I Ran (So Far Away),52,1981,0.0466,146.16
154688,0.613,2016,0.0156,"['Zara Larsson', 'R3HAB']",0.67,158773,0.847,0,3YPlsrk0Voe8AOa1jyN891,0.0,9,0.22,-3.723,1,Ain't My Fault - R3hab Remix,61,2016-10-07,0.043,150.109
112818,0.55,1959,0.5660000000000001,['Ella Fitzgerald'],0.5660000000000001,151213,0.287,0,4jA2WIoJiOiQtTv4KeneVn,2.99e-06,5,0.166,-11.475,0,Clap Yo' Hands,14,1959-01-01,0.0616,131.075
149107,0.826,1987,0.0386,['N.W.A.'],0.831,266373,0.706,1,2JuKS0vF3hpmx8LQ0qtk5o,1.39e-05,7,0.194,-11.333,0,8 Ball,31,1987-01-01,0.207,90.087
167086,0.0997,2003,0.000949,['Machine Head'],0.314,401693,0.951,1,2WK78upCkuvhkJcrHlEEyI,0.000454,1,0.0652,-5.761,0,Imperium,46,2003-12-16,0.111,122.451
33275,0.81,1993,0.113,['Tony! Toni! Toné!'],0.873,241467,0.721,0,5oPRLER8bCQN3RFFVvLbTC,0.0,11,0.27,-9.774,0,If I Had No Loot,47,1993-01-01,0.0448,106.725
156875,0.295,1951,0.95,['G. M. Durrani'],0.536,150329,0.123,0,3Bq5ebLrGA0MJXzGwgdigN,0.677,11,0.12,-12.309,1,Jitna Bhoolaoge Mujhe,0,1951-12-31,0.0448,129.703
117281,0.426,1982,0.459,['Vicente Fernández'],0.639,172720,0.358,0,24asoVRiBKiC1LnCMVriPe,1.3800000000000008e-05,4,0.136,-8.698,1,Ahora Resulta,24,1982,0.0355,94.474
64092,0.613,1965,0.252,['Otis Redding'],0.6579999999999999,156320,0.418,0,2C0sqGNrzgKUwiKeJiOPSa,0.00125,9,0.165,-7.568,1,Ole Man Trouble - Mono; 2008 Remaster,32,1965-09-15,0.0266,75.015
125510,0.728,1940,0.158,['Эрнест Хемингуэй'],0.715,96403,0.134,1,3ou0UibNpAruXdOge9nhm1,0.0,0,0.496,-22.259,1,Часть 34.4 & Часть 35.1 - По ком звонит колокол,1,1940,0.938,128.368
6270,0.448,1953,0.98,['Mohammed Rafi'],0.501,265147,0.282,0,6v9g8NkqeQZa73MQkPnlFa,0.73,2,0.181,-12.366,1,Yeh Mera Prem Patra,25,1953-12-01,0.0392,116.806
100218,0.93,1977,0.000633,['Donna Summer'],0.7879999999999999,266067,0.857,0,5YB4uKCA5DR01nVeWXCOfv,0.0884,10,0.214,-13.538,1,Love's Unkind,41,1977-01-01,0.0322,126.726
79853,0.948,1957,0.6940000000000001,['The Norman Luboff Choir'],0.518,120667,0.5870000000000001,0,3eTTdmhCmiJJsUyBQ4MEhB,0.0,6,0.322,-10.07,1,Pig Knuckles and Rice,17,1957-11-26,0.133,179.774
4305,0.463,1943,0.92,"['Francisco Canaro', 'Eduardo Adrian']",0.467,173867,0.166,0,0OtRfDwIsagXPmzOK59Oqm,0.5770000000000001,9,0.208,-10.755999999999998,1,Gricel - Remasterizado,0,1943-03-12,0.0381,126.387
26133,0.705,1957,0.797,"['Miles Davis', 'Sonny Rollins', 'Horace Silver', 'Kenny Clarke', 'Percy Heath']",0.591,312480,0.318,0,6xPwn3TDhmKr2LWwg15a3i,0.0247,7,0.108,-12.550999999999998,0,Oleo - RVG Remaster,28,1957-01-01,0.0471,111.995
136672,0.229,1999,0.0998,['The Chicks'],0.405,232347,0.415,0,4CRTSexfyLlD0qKRlQNn9h,0.0,2,0.0775,-8.747,1,Heartbreak Town,37,1999-08-27,0.0277,183.853
154727,0.386,2016,0.991,['Saga Rosen'],0.546,135833,0.00574,0,2zVBNZ94NII3JmBbvdrPq6,0.9,8,0.17,-26.789,1,Gentle Waltz,59,2016-12-11,0.0397,71.99600000000002
146345,0.561,1973,0.0343,['Queen'],0.48,108373,0.838,0,1AQ1Rxuxv9hdeJmEfSyvJf,6.7e-05,4,0.8059999999999999,-12.855,0,Modern Times Rock 'n' Roll,22,1973-07-13,0.0505,115.603
144523,0.611,1964,0.727,['Dock Boggs'],0.789,131880,0.434,0,18gwL7KJwJPMHHgh1I6HlI,0.000837,10,0.0502,-7.907,0,Down South Blues,14,1964-01-01,0.0317,101.822
111215,0.3,1951,0.994,['C. H. Atma'],0.379,176361,0.243,0,1uAi8w0eynaK3CY4FhE1dx,0.8909999999999999,0,0.264,-15.768,0,Ek Sitara Hai Akash Mein,1,1951-12-01,0.0369,80.543
47606,0.594,1972,0.7709999999999999,['Deodato'],0.556,541173,0.669,0,10Zbcuxvlig5qUDmuGgEcL,0.851,5,0.0924,-11.8,1,Also Sprach Zarathustra,46,1972,0.0379,100.836
90341,0.8290000000000001,2010,0.7040000000000001,['The Shirelles'],0.604,130893,0.591,0,5sGeyWYDvUIF7QjERNCY7L,0.0,8,0.47,-6.874,0,Mama Said,48,2010-07-27,0.0614,140.558
121422,0.529,2002,0.503,['Jay Chou'],0.7240000000000001,268560,0.564,0,1GuvP2zN3hTMTaf991GVc0,2.49e-05,4,0.203,-6.881,1,暗號,47,2002-07-30,0.0308,125.988
59450,0.385,1941,0.928,['Lady in the Dark Ensemble (1963)'],0.518,148800,0.309,0,5NnjtKAbTDTr4rXTLhfz0y,0.000262,7,0.629,-12.103,1,Mapleton High Chorale,1,1941,0.0416,72.399
113761,0.892,1964,0.795,['The Sapphires'],0.594,161040,0.513,0,6r3CX3IURhy9i4ZxkOpzJB,1.22e-06,0,0.131,-10.565,1,I Found out Too Late,15,1964-06-09,0.0281,118.218
137296,0.401,2002,0.0899,"['Wyclef Jean', 'Claudette Ortiz']",0.662,231133,0.613,0,632GESqggMN84rS3sRXy0K,0.0,9,0.0831,-7.553,1,Two Wrongs (feat. Claudette Ortiz),47,2002-07-16,0.189,83.015
27777,0.531,1966,0.84,['Nina Simone'],0.569,146627,0.4320000000000001,0,1BaAzMva4yf7cWeOGwp7H4,0.0,6,0.1639999999999999,-11.012,0,Mood Indigo,45,1966-01-01,0.0428,120.37
19858,0.7979999999999999,1925,0.987,['Georgius'],0.726,196667,0.363,0,5ICmyE72I6FbTtMXt76TDo,0.0,4,0.12,-15.093,1,L'homme Du Milieu,0,1925,0.0892,88.384
140197,0.354,2017,0.6970000000000001,['Seth Ennis'],0.588,172960,0.536,0,6zdO7yfGMdFzEaSYDaZgNf,0.0,2,0.196,-8.83,1,Woke Up in Nashville,57,2017-08-11,0.0604,78.061
144601,0.92,1964,0.802,['Elvis Presley'],0.38,110333,0.342,0,3wdsCtuZwfKMS1RmCgwjMz,0.00119,10,0.118,-15.565,0,It's a Wonderful World,19,1964-10-19,0.0465,82.23700000000002
107012,0.518,2011,0.000354,['Skrillex'],0.629,236520,0.8909999999999999,0,3oMgeBTWn2AbLzVHbhmZI6,0.0459,2,0.251,-4.912,1,Reptile's Theme,46,2011-04-05,0.213,109.91
9558,0.418,1969,0.711,['Tim Buckley'],0.456,364160,0.3229999999999999,0,3Xy16SYnhBiSBL5yUXaHG1,0.032,5,0.204,-13.053,1,Buzzin' Fly,51,1969,0.0337,120.937
3803,0.476,1940,0.928,['Johnny Hodges'],0.617,203493,0.121,0,7wPu7NNpajpOkahO53QVu6,0.898,5,0.302,-15.873,0,Blue Goose - Remastered -1995,3,1940,0.0341,93.438
113592,0.531,1963,0.303,['Julie London'],0.477,159840,0.238,0,2sGpscvxGMxnJ2UBrrX8Jw,0.025,9,0.123,-15.287,1,I Remember You,22,1963,0.0393,131.515
518,0.872,1924,0.991,['Francisco Canaro'],0.5760000000000001,173693,0.487,0,2xK2jdLgjizVgc7pt3xjm1,0.963,5,0.145,-15.383,0,El Serrucho - Remasterizado,0,1924-07-11,0.0987,131.30700000000002
28202,0.456,1968,0.731,['Jimi Hendrix'],0.46,172200,0.807,0,1jhH7vvy8hoHuc0mGuZsLX,4.52e-05,8,0.0799,-7.237,1,Little Miss Strange,43,1968-10-25,0.086,143.001
139087,0.33,2011,0.831,['Alan Silvestri'],0.224,66227,0.4,0,4V2s08BMEqJWIfa3PcNOpR,0.754,5,0.123,-10.157,1,Captain America,49,2011-01-01,0.0306,94.672
22910,0.883,1940,0.463,"[""L'Orchestra Italiana""]",0.628,242587,0.441,0,0XBp1hvG4IkZ3HZmgcYVrZ,0.8759999999999999,3,0.335,-14.365,1,A sunnambula - Instrumental,0,1940-06-29,0.0732,141.972
33735,0.733,1996,0.113,['Kenny Lattimore'],0.7609999999999999,331560,0.413,0,0TNAK7LNCi7AKDZAbhWQXr,0.00197,4,0.09,-10.137,0,Never Too Busy,53,1996-05-14,0.0681,167.947
37758,0.17,2016,0.281,['ZAYN'],0.52,202213,0.513,0,6lvsJDZ7336YmpBzcNGhbe,0.0,7,0.0976,-7.207999999999997,1,fOoL fOr YoU,71,2016-03-25,0.0256,77.903
6750,0.8540000000000001,1955,0.7659999999999999,"['Clifford Brown', 'Max Roach Quintet']",0.435,172907,0.677,0,4IwoMBu0REY5RSft2cEEeW,0.755,3,0.0655,-8.829,1,Swingin',23,1955-01-01,0.0377,149.143
93726,0.4920000000000001,1945,0.995,"['Abram Chasins', 'William Kapell']",0.6509999999999999,91507,0.0529,0,2m7i17fbYgbfhyOCZazgfF,0.787,9,0.276,-22.734,1,"Piano Playtime: By the Brook No. 4 (To ""Butten"")",0,1945,0.0469,87.991
1408,0.833,1929,0.993,['James Piano Bar'],0.331,124153,0.178,0,3sk6TBYYT4IhOcR0cnZBpT,0.97,10,0.114,-20.22,1,Should I,17,1929,0.0507,70.822
153433,0.883,2009,0.329,['JAY-Z'],0.486,249480,0.937,1,6up1XqJ3UkmvkVmtwGLsGg,0.00031,1,0.185,-1.063,1,Thank You,44,2009-09-08,0.257,85.725
93333,0.799,1940,0.8079999999999999,['Luis Rovira y su Orquesta'],0.482,197279,0.461,0,2ReflbaUpvKAXBFKNe5fvZ,0.917,5,0.154,-8.702,1,El regreso de Cristóbal Colón - Remastered,0,1940-01-12,0.0547,173.851
2126,0.789,1932,0.951,['Francisco Canaro'],0.639,174000,0.25,0,0JUfRvrt86213e8iWCY7wi,0.603,2,0.114,-11.073,1,He Visto Llorar a un Hombre - Instrumental (Remasterizado),0,1932-12-26,0.064,120.705
5659,0.623,1950,0.97,['Hoagy Carmichael'],0.8320000000000001,148947,0.202,0,5kdvKJf2Q3tAW9v1gcuQKM,0.00104,2,0.133,-15.054,0,Hong Kong Blues,17,1950-01-01,0.0622,116.24
77346,0.187,1945,0.983,['AmaIia Rodriguez'],0.297,121453,0.158,0,1zBZMEHNGqoGkv89u9UiDn,0.0353,3,0.343,-17.527,0,Anjo Inútil,2,1945-01-01,0.0361,113.296
144499,0.248,1963,0.953,['Sons of the Pioneers'],0.334,163680,0.14,0,7JCeyEmnlos1jjkBtOKEf7,6.54e-06,4,0.341,-16.047,1,"There's a Long, Long Trail",10,1963-12-31,0.0296,82.568
3276,0.529,1938,0.987,"['Billie Holiday', 'Teddy Wilson']",0.723,171733,0.0865,0,5BZVfaEMQ22LUwh5pdoENl,0.00101,4,0.163,-15.228,0,You're so Desirable (with Teddy Wilson & His Orchestra) - Take 1,7,1938,0.0469,108.112
61674,0.55,1953,0.929,['Original Broadway Cast Of Can-Can'],0.6920000000000001,142333,0.0866,0,5KCn4XnWAPemCfHuuR5Ef6,0.0,2,0.475,-16.428,1,Every Man Is A Stupid Man,2,1953-01-01,0.0661,136.94
73284,0.882,2011,0.337,"['Hunter Hayes', 'Jason Mraz']",0.638,159347,0.53,0,0spRhrdp5a0qHBzcYwtFIX,0.0,5,0.179,-6.928,1,Everybody's Got Somebody but Me (feat. Jason Mraz) - Encore,51,2011,0.063,151.618
67614,0.118,1982,0.748,['Michael Jackson'],0.231,288427,0.273,0,2CxNfpTOTaThbGNGTmQ9Xg,1.7199999999999998e-05,0,0.145,-11.584,1,Someone in the Dark,40,1982-11-30,0.031,101.984
59127,0.156,1939,0.971,['Paresh Banerjee'],0.256,175166,0.202,0,58ZKWDJYCJ6NoHWy5wljfY,0.61,10,0.313,-12.895,0,Shastron Ki,0,1939-12-31,0.0396,84.25399999999998
150306,0.743,1993,0.81,"['Jerry Garcia', 'David Grisman']",0.69,320267,0.1639999999999999,0,7E3n0P21lPpWiggFZpF4mH,0.0255,0,0.103,-22.046,1,Freight Train,30,1993-10-01,0.104,84.56299999999997
146327,0.428,1973,0.684,['The Spinners'],0.419,252187,0.423,0,6qLbFJTxgXEBFPjawBe08z,0.000242,9,0.209,-11.031,0,We Belong Together,25,1973,0.0323,145.955
130244,0.477,1967,0.856,['John Fahey'],0.474,158760,0.495,0,3yHY26MxNPskcwJHkqhJnd,0.82,0,0.0875,-8.557,1,The Revolt Of The Dyke Brigade,20,1967-01-01,0.0468,81.348
92240,0.557,2020,0.203,['Pop Smoke'],0.5479999999999999,160000,0.506,1,1hg3RlqFZXJb5YgRoK9qmF,0.0001,4,0.0788,-7.434,0,Gangstas,75,2020-07-03,0.102,119.987
164010,0.352,1987,1.51e-06,['Death'],0.235,216000,0.89,0,66QwmGPVzRZRroovq8VpdG,0.746,4,0.123,-8.879,0,Torn To Pieces,30,1987,0.0852,122.335
5540,0.294,1949,0.996,"['Erik Satie', 'Philippe Entremont']",0.501,64920,0.0159,0,4ZhCxPTM6bDFKgPOn8ff8X,0.957,0,0.0968,-37.048,1,Les trois valses distingúees du precieux dégoûté: II. Son binocle,18,1949,0.0601,115.078
138734,0.613,2009,0.0534,['Rob Thomas'],0.5710000000000001,240320,0.77,0,4L9J2or96xvWhQwWw09fHO,1.02e-06,0,0.129,-5.4979999999999976,1,Mockingbird,45,2009-06-22,0.0314,141.996
106113,0.8340000000000001,2007,0.179,['Led Zeppelin'],0.451,268880,0.555,0,3Qjm0halGOZZGIS1tNaXlI,0.00327,2,0.077,-13.15,1,Ramble On - Remaster,49,2007,0.0344,98.683
25713,0.387,1955,0.989,"['Wolfgang Amadeus Mozart', 'Glyndebourne Festival Orchestra', 'Graziella Sciutti', 'Rise Stevens', 'Vittorio Gui']",0.602,109000,0.0458,0,3wLHUfNrfLGhNRlXnoBC1V,0.00573,0,0.1369999999999999,-27.614,1,"Le nozze di Figaro, K. 492, Act I Scene 5: Va là, veochia pedante (Susanna, Cherubino)",13,1955,0.21,123.305
81566,0.118,1966,0.8370000000000001,['Percy Faith & His Orchestra & Chorus'],0.225,164400,0.148,0,277QtyO5K3QQwrfiP06OP3,2.92e-06,1,0.126,-18.532,1,The Christmas Song (Chestnuts Roasting On an Open Fire),22,1966,0.0309,63.779
146437,0.8809999999999999,1974,0.8140000000000001,"['Valentina Tolkunova', 'Oleg Anofriyev', 'Инструментальный ансамбль «Мелодия»']",0.633,135484,0.365,0,32dnmzDUgB9XTZvZwpn4cF,0.000102,3,0.185,-16.605,1,Катерок,34,1974-01-01,0.133,82.009
27936,0.413,1967,0.603,['Jimi Hendrix'],0.659,177867,0.635,0,4oarDDCWsSnX2WOIRKuQo1,0.0214,10,0.172,-10.569,0,Up From The Skies,45,1967-12-01,0.202,144.965
58398,0.7559999999999999,1931,0.995,"['Francisco Canaro', 'Charlo']",0.6709999999999999,182493,0.338,0,6ITEt27EOzvQiHBLI0Tnsg,0.873,0,0.0929,-9.35,0,Ya Perdiste el Corazón - Remasterizado,0,1931-12-11,0.0759,117.05
91421,0.623,2016,0.5329999999999999,['Young M.A'],0.64,234526,0.8190000000000001,1,0D21XvHcVsIvJM6FcGY2BT,0.0,7,0.156,-4.1080000000000005,1,OOOUUU,59,2016-05-20,0.455,166.012
80486,0.33,1960,0.949,['Eric Dolphy'],0.407,276813,0.221,0,4QB3FsLjEqeHixmVupqrsG,0.942,0,0.0729,-13.864,1,Sketch Of Melba,17,1960-08-16,0.0444,114.622
94826,0.6829999999999999,1950,0.994,['Lata Mangeshkar'],0.345,201907,0.284,0,0mQBIvf5bxkUq7LlJeHXah,0.935,2,0.155,-14.324000000000002,0,Bala Hovu Kashi Utarai,0,1950-12-01,0.0972,68.313
12791,0.529,1985,0.0441,['Stan Bush'],0.594,236560,0.919,0,2QyGSbGdT9suKuDKwnjwH9,9.19e-06,2,0.178,-6.3870000000000005,1,The Touch,50,1985,0.0572,126.57
121053,0.0367,2001,0.934,['Howard Shore'],0.119,192813,0.00363,0,481rwKzqYNyzkLnxD4i62y,0.236,7,0.205,-34.548,1,Very Old Friends,47,2001,0.0425,76.089
11104,0.978,1977,0.274,['The Doobie Brothers'],0.6459999999999999,219573,0.623,0,0ZjTS5zoXFR2w9QMRweDhs,0.0,8,0.086,-8.82,0,What a Fool Believes,58,1977,0.0337,120.651
95296,0.915,1953,0.912,['Asha Bhosle'],0.461,204510,0.765,0,0cn3L2reWJHKQfaYwvEEpT,0.00474,0,0.336,-8.892000000000003,1,O Bhangji Rola Aao Zara Mauz Karen,0,1953-12-31,0.187,184.664
37495,0.242,2014,0.0105,"['SMO', 'Alexander King']",0.7,214467,0.647,0,4fkUsaC0dJfHp5N1kIrZlr,0.0,2,0.251,-6.497000000000001,1,Workin' (feat. Alexander King),59,2014-06-03,0.0483,86.01299999999998
7306,0.879,1958,0.8540000000000001,['Arthur Lyman'],0.569,71267,0.114,0,2pSRXkk8gdoePrCaNHT8rX,0.866,2,0.109,-28.756,1,Hii Lawe,39,1958,0.0489,135.06799999999998
20745,0.6809999999999999,1930,0.8859999999999999,['Roza Eskenazi'],0.25,199107,0.43,0,0E4QTeZOkrYzS0FUXD7wUx,0.508,3,0.235,-11.130999999999998,1,Rast Gkazeli,0,1930-01-01,0.0338,140.41899999999998
166816,0.612,2001,0.191,['Rivermaya'],0.5870000000000001,298720,0.713,0,0S3J3ba1wuytMDUyrTSEUk,0.0,0,0.141,-8.457,1,Elesi,53,2001,0.0278,150.056
92619,0.207,1928,0.992,"['Frédéric Chopin', 'Vladimir Horowitz']",0.231,224493,0.0698,0,6HWLfyiUtu9aLnVNsPKSai,0.938,5,0.114,-18.51,0,"Impromptu No. 1 in A-Flat Major, Op. 29",1,1928,0.0385,78.51899999999998
116330,0.789,1977,0.162,['Fleetwood Mac'],0.696,244573,0.764,0,7vL1py4Rgyy7KgHfErOVBU,0.000132,5,0.0909,-6.8329999999999975,1,Go Your Own Way - Early Take,23,1977-02-04,0.0353,133.336
147876,0.303,1981,0.153,['John Carpenter'],0.258,184560,0.597,0,4sAyO9oPsG1bmjt6EF2jHT,0.758,6,0.0587,-10.852,1,The Shape Stalks Again,23,1981-10-31,0.0507,86.946
161384,0.7290000000000001,1974,0.688,['Sly & The Family Stone'],0.6890000000000001,198520,0.494,0,1l9EHaWsZ2LSiULI97ymRB,1.1e-05,5,0.0914,-11.494000000000002,1,Say You Will,22,1974-07,0.0331,90.881
135330,0.6559999999999999,1992,0.4970000000000001,['The Cure'],0.568,311267,0.589,1,2A2ep0i1wPwhdz6LtKbWLd,0.00355,9,0.234,-12.683,0,Wendy Time,30,1992-04-21,0.0288,108.219
164204,0.106,1988,0.792,['Diana Ross'],0.365,250267,0.157,0,5cXMX6e72TDhvtdSQTqGJp,0.000113,0,0.0954,-17.722,1,If We Hold On Together,24,1988-01-01,0.0288,139.916
99146,0.0984,1972,0.0259,['Malo'],0.346,473493,0.708,0,1mZ9gqIwBDTb9A1BhEtxWX,0.0106,5,0.0718,-13.936,1,Just Say Goodbye,26,1972-01,0.0516,119.77
36197,0.77,2008,0.524,['Atmosphere'],0.8490000000000001,203720,0.531,0,74HckRky7JmEeWqeOW7ucq,0.0,7,0.0693,-5.534,1,Yesterday,56,2008-04-22,0.258,91.927
125780,0.6679999999999999,1945,0.273,['Эрих Мария Ремарк'],0.7240000000000001,106279,0.165,1,3yrokkOFOq1RvBYx5auriu,2.62e-06,5,0.123,-21.466,1,Часть 15.4 & Часть 16.1 - Триумфальная арка,0,1945,0.905,82.05799999999998
125791,0.5870000000000001,1945,0.732,['崔萍'],0.33,161707,0.448,0,410G7BzjxoWtS7sxi6Fw1A,0.00439,8,0.337,-8.283999999999999,1,愛的園地,1,1945-02-01,0.0333,90.111
86758,0.38,1992,0.0286,['The Black Crowes'],0.342,375573,0.951,0,12xKysXb5WxFA410BxEDT7,0.000232,0,0.0852,-4.34,1,My Morning Song,39,1992-01-01,0.101,75.965
81572,0.748,1966,0.615,['Stevie Wonder'],0.37,224773,0.409,0,5DzShaqmkRLHZbMtm1oY4C,0.0,10,0.154,-11.795,1,Blowin' In The Wind,21,1966-05-01,0.0457,157.563
73766,0.392,2013,0.0852,['Nipsey Hussle'],0.595,237013,0.7979999999999999,1,0A1owXuxPwqTQPqOJcmUGz,0.0,11,0.196,-10.198,1,Face the World,53,2013-10-22,0.446,92.114
101470,0.935,1984,0.00318,['R.E.M.'],0.369,233200,0.863,0,4opNTj0TD0MxtrsoNEd27T,0.00404,6,0.291,-11.797,0,Pretty Persuasion,28,1984-01-01,0.0341,159.195
