tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,popularity,revenue
tt0404032,The Exorcism of Emily Rose,2005,119,"Drama,Horror,Thriller",6.7,132488,19000000,10.966015,144216468
tt0405094,The Lives of Others,2006,137,"Drama,Mystery,Thriller",8.4,392119,2000000,9.02255,70000000
tt0405296,A Scanner Darkly,2006,100,"Animation,Comedy,Crime",7,113320,8700000,11.643026,7659918
tt0405325,Sky High,2005,100,"Action,Comedy,Family",6.3,89080,35000000,8.061423,86369815
tt0405422,The 40-Year-Old Virgin,2005,116,"Comedy,Romance",7.1,443683,26000000,11.519662,109449237
tt0405676,All the King's Men,2006,128,"Drama,Thriller",6.1,24937,55000000,7.991168,9450897
tt0405821,Casshern,2004,142,"Action,Sci-Fi",6,13568,6000000,4.664474,1530216
tt0409184,Russian Dolls,2005,125,"Comedy,Drama,Romance",7,20699,13000000,6.361343,23727301
tt0409847,Cowboys & Aliens,2011,119,"Action,Sci-Fi,Thriller",6,223808,163000000,10.958669,174822325
tt0409904,Day Watch,2006,132,"Action,Fantasy,Horror",6.4,34723,4200000,7.42908,38862717
tt0410297,The Lake House,2006,99,"Drama,Fantasy,Romance",6.8,151786,40000000,12.589019,114830111
tt0410377,Nim's Island,2008,96,"Adventure,Comedy,Drama",6,35794,37000000,7.558125,100076342
tt0412019,Broken Flowers,2005,106,"Comedy,Drama,Mystery",7.2,104011,10000000,6.589304,45742101
tt0412536,Brideshead Revisited,2008,134,"Drama,Romance",6.7,13220,20000000,11.069679,13204291
tt0412922,Little Manhattan,2005,84,"Comedy,Family,Romance",7.4,24068,0,9.394353,1117920
tt0413099,Evan Almighty,2007,96,"Comedy,Family,Fantasy",5.4,149681,175000000,9.156877,173000000
tt0413466,Wassup Rockers,2005,111,"Adventure,Comedy,Drama",5.9,4930,0,1.489895,634074
tt0413895,Charlotte's Web,2006,97,"Adventure,Comedy,Family",6.3,43624,85000000,10.254314,144000000
tt0414852,District B13,2004,84,"Action,Crime,Sci-Fi",7.1,71331,12000000,7.594102,9584131
tt0414982,Final Destination 3,2006,93,"Horror,Thriller",5.8,145226,25000000,11.872997,117719158
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,108,"Comedy,Sport",6.6,188288,72500000,6.936688,162966177
tt0415481,Alyosha Popovich and Tugarin Zmey,2004,79,"Adventure,Animation,Comedy",7.1,3038,4000000,1.760091,1730000
tt0415678,Boy s tenyu,2005,132,"Action,Drama,Sport",5.9,2112,3500000,0.768181,8262833
tt0416320,Match Point,2005,124,"Drama,Romance,Thriller",7.6,220481,15000000,9.020372,85306374
tt0416730,FBI: Frikis buscan incordiar,2004,85,Comedy,2.3,314,0,0.044048,928391
tt0417001,Must Love Dogs,2005,98,"Comedy,Romance",5.9,32292,30000000,9.378926,58405313
tt0417148,Snakes on a Plane,2006,105,"Action,Adventure,Crime",5.5,140928,33000000,7.418574,62022014
tt0417241,Villain,2002,162,"Action,Drama,Thriller",7.1,2538,500000,0.45621,500000
tt0417741,Harry Potter and the Half-Blood Prince,2009,153,"Action,Adventure,Family",7.6,552820,250000000,19.083723,933959197
tt0418279,Transformers,2007,144,"Action,Adventure,Sci-Fi",7,644192,150000000,5.587707,709709780
tt0418763,Jarhead,2005,125,"Biography,Drama,War",7,193144,72000000,9.997032,96889998
tt0419294,The Three Burials of Melquiades Estrada,2005,121,"Adventure,Crime,Drama",7.3,40891,15000000,9.117934,12036149
tt0419706,Doom,2005,105,"Action,Horror,Sci-Fi",5.2,115094,60000000,11.953553,55987321
tt0419749,Find Me Guilty,2006,125,"Biography,Comedy,Crime",7,35027,13000000,15.295949,2636637
tt0419887,The Kite Runner,2007,128,Drama,7.6,80896,20000000,5.970067,73276047
tt0419946,The Marine,2006,92,"Action,Comedy,Drama",4.7,34468,20000000,6.679168,22165608
tt0420609,Infamous,2006,110,"Biography,Crime,Drama",7.1,17580,13000000,5.169999,1151330
tt0421206,Gridiron Gang,2006,125,"Biography,Crime,Drama",7.1,78058,30000000,5.025475,41480851
tt0421239,Red Eye,2005,85,Thriller,6.5,125142,26000000,6.336927,57891803
tt0421729,Big Momma's House 2,2006,99,"Comedy,Crime",4.8,44457,40000000,7.622875,138259062
tt0423294,Surf's Up,2007,85,"Adventure,Animation,Comedy",6.7,82453,85000000,11.526339,149044513
tt0424136,Hard Candy,2005,104,"Drama,Thriller",7,162554,950000,9.62025,7022209
tt0424287,The Mostly Unfabulous Social Life of Ethan Green,2005,88,"Comedy,Romance",6.1,2055,0,0.767631,152810
tt0424345,Clerks II,2006,97,Comedy,7.3,137247,5000000,8.466725,26888376
tt0424823,Balls of Fury,2007,90,"Comedy,Crime,Sport",5.3,43230,0,5.325766,41098065
tt0425061,Get Smart,2008,110,"Action,Adventure,Comedy",6.5,220738,80000000,11.35779,230685453
tt0425210,Lucky Number Slevin,2006,110,"Crime,Drama,Thriller",7.7,316334,27000000,11.15092,56308881
tt0425413,Run Fatboy Run,2007,100,"Comedy,Romance,Sport",6.5,68647,10000000,11.840495,33000000
tt0425601,Trailer Park Boys: The Movie,2006,95,"Comedy,Crime",7.1,13115,5000000,3.172765,3833507
tt0426883,Alpha Dog,2006,122,"Biography,Crime,Drama",6.9,104600,0,7.655603,15309302
tt0427309,The Great Debaters,2007,126,"Biography,Drama,Romance",7.5,60038,15000000,8.735448,30226144
tt0427392,The Invasion,2007,99,"Sci-Fi,Thriller",5.9,79878,80000000,5.228837,15071514
tt0427470,The Lookout,2007,99,"Crime,Drama,Thriller",7,59346,16000000,12.153493,5367030
tt0427944,Thank You for Smoking,2005,92,"Comedy,Drama",7.5,223356,6500000,9.369527,24793509
tt0427969,Hollywoodland,2006,126,"Biography,Crime,Drama",6.5,34876,0,7.464981,16803753
tt0429277,Zyzzyx Rd,2006,90,"Crime,Drama,Thriller",3.9,1112,2000000,0.717595,30
tt0429493,The A-Team,2010,117,"Action,Adventure,Thriller",6.7,261318,110000000,16.747793,177238796
tt0430105,Four Brothers,2005,109,"Action,Crime,Drama",6.8,149469,45000000,6.84109,92374674
tt0430357,Miami Vice,2006,132,"Action,Adventure,Crime",6,118878,135000000,11.72545,163794509
tt0430770,The Women,2008,114,"Comedy,Drama",5,22280,16000000,6.62363,50007546
tt0430779,Everyone's Hero,2006,87,"Adventure,Animation,Comedy",5.7,9140,0,5.787334,16627188
tt0431021,The Possession,2012,92,"Horror,Mystery,Thriller",5.9,61096,14000000,7.286477,85446075
tt0431197,The Kingdom,2007,110,"Action,Drama,Thriller",7,127006,70000000,13.842333,86658558
tt0432047,Sarkar,2005,124,"Action,Crime,Drama",7.6,16965,1900000,2.004745,5900000
tt0432283,Fantastic Mr. Fox,2009,87,"Adventure,Animation,Comedy",7.9,237577,40000000,8.695893,46471023
tt0432289,First Snow,2006,101,"Drama,Thriller",6.2,8309,0,4.782755,382267
tt0432291,The Fog,2005,100,"Horror,Mystery",3.7,37875,18000000,9.929809,46201432
tt0433350,Boy Culture,2006,88,"Drama,Romance",6.8,5840,500000,2.317528,220151
tt0433362,Daybreakers,2009,98,"Action,Horror,Sci-Fi",6.4,130688,20000000,10.038613,51416464
tt0433383,"Good Night, and Good Luck.",2005,93,"Biography,Drama,History",7.4,98834,7000000,7.523098,54600000
tt0433387,Harsh Times,2005,116,"Action,Crime,Drama",6.8,66586,2000000,7.659357,5967038
tt0433398,Journey from the Fall,2006,135,Drama,7.2,914,1300000,0.044561,639000
tt0433412,Material Girls,2006,98,"Comedy,Family,Romance",3.9,22418,0,4.581577,11449638
tt0434215,Flicka,2006,95,"Adventure,Drama,Family",6,8160,15000000,3.94159,21000000
tt0434409,V for Vendetta,2005,132,"Action,Drama,Sci-Fi",8.2,1128216,54000000,20.214422,132511035
tt0434424,Undiscovered,2005,97,"Comedy,Music,Romance",4.2,2887,9000000,1.494688,1046166
tt0435623,Conversations with Other Women,2005,84,"Comedy,Drama,Romance",6.9,12795,450000,2.333661,973525
tt0436613,Murderball,2005,88,"Documentary,Sport",7.7,10262,300000,1.687901,1750211
tt0436697,The Queen,2006,103,"Biography,Drama",7.3,113068,15000000,7.904371,123384128
tt0437232,Catch a Fire,2006,101,"Biography,Drama,History",6.7,10582,0,3.451518,4291965
tt0437800,Akeelah and the Bee,2006,112,"Drama,Family",7.4,20545,8000000,5.052049,18948425
tt0437954,Virgin Territory,2003,97,"Adventure,Comedy,Romance",4.7,8245,38000000,6.100498,5410749
tt0438097,Ice Age: The Meltdown,2006,91,"Adventure,Animation,Comedy",6.8,282191,80000000,16.646029,660940780
tt0439289,Running with Scissors,2006,116,"Comedy,Drama",6.1,22757,12000000,4.926507,6754898
tt0439630,Initial D,2005,107,"Action,Comedy,Drama",6.3,9038,1549000,4.331811,7096000
tt0439662,Fanaa,2006,168,"Action,Drama,Romance",7.1,33582,5300000,3.003526,22175908
tt0442781,Varalaaru,2006,166,"Action,Drama",7.3,3479,500000,0.482527,500000
tt0443274,Vantage Point,2008,90,"Action,Crime,Drama",6.6,151496,40000000,7.001645,151161491
tt0443489,Dreamgirls,2006,130,"Drama,Music,Musical",6.6,74763,70000000,7.739633,154937680
tt0443584,Melissa P.,2005,100,Drama,4.8,6748,0,5.257142,5151936
tt0443632,The Sentinel,2006,108,"Action,Crime,Thriller",6.1,50194,60000000,12.915358,77920346
tt0443649,"10,000 BC",2008,109,"Action,Adventure,Drama",5.1,132566,105000000,13.99377,266000000
tt0443701,The X Files: I Want to Believe,2008,104,"Crime,Drama,Horror",5.9,92187,30000000,9.863584,68369434
tt0443706,Zodiac,2007,157,"Crime,Drama,Mystery",7.7,549986,65000000,19.083823,84785914
tt0444682,The Reaping,2007,99,"Horror,Thriller",5.6,43708,40000000,9.825841,62771059
tt0444781,Deewane Huye Paagal,2005,158,"Action,Comedy,Drama",5.4,5229,0,2.06066,355962
tt0446046,Take the Lead,2006,118,"Drama,Music",6.6,26065,30000000,5.364459,34742066
tt0449059,Little Miss Sunshine,2006,101,"Comedy,Drama",7.8,487457,8000000,5.320117,100523181
tt0449088,Pirates of the Caribbean: At World's End,2007,169,"Action,Adventure,Fantasy",7.1,657986,300000000,31.363664,961000000
tt0449089,RV,2006,99,"Adventure,Comedy,Family",5.6,61099,50000000,11.511424,87528173
tt0449851,The Valet,2006,85,"Comedy,Drama",6.6,10682,0,7.696023,29326868
tt0449994,Jodhaa Akbar,2008,213,"Action,Drama,History",7.5,33209,8376800,12.237488,13000000
tt0449999,Kabhi Alvida Naa Kehna,2006,193,"Drama,Romance",6,20498,7400000,2.37252,17000000
tt0450259,Blood Diamond,2006,143,"Adventure,Drama,Thriller",8,555877,100000000,12.477872,170877916
tt0450314,Punisher: War Zone,2008,103,"Action,Crime,Drama",5.9,64328,20500000,8.333526,10089373
tt0450340,Unknown,2006,85,"Crime,Drama,Mystery",6.4,30702,3700000,13.505066,3338228
tt0450405,Cirque du Freak: The Vampire's Assistant,2009,119,"Action,Adventure,Fantasy",5.8,46966,40000000,10.829432,28169671
tt0451038,The Derby Stallion,2005,99,Drama,5.4,1152,750000,1.500013,4000000
tt0451079,Horton Hears a Who!,2008,86,"Adventure,Animation,Comedy",6.8,143192,85000000,8.326699,297138014
tt0451094,Lady Vengeance,2005,115,"Crime,Drama,Thriller",7.5,81219,0,7.400261,23803308
tt0451279,Wonder Woman,2017,141,"Action,Adventure,Fantasy",7.4,664511,149000000,294.337037,820580447
tt0452608,Death Race,2008,105,"Action,Sci-Fi,Thriller",6.4,211516,45000000,13.53003,73762516
tt0452681,The Santa Clause 3: The Escape Clause,2006,97,"Adventure,Comedy,Family",4.8,40070,12000000,6.829528,84500122
tt0453365,FC Venus,2005,107,"Comedy,Romance,Sport",5.5,2238,2196531,0.947509,2411594
tt0453451,Mr. Bean's Holiday,2007,90,"Comedy,Family",6.4,128232,25000000,10.19853,229736344
tt0454824,Flyboys,2006,140,"Action,Drama,History",6.5,43303,60000000,5.460942,17800000
tt0454919,Pulse,2006,90,"Horror,Sci-Fi,Thriller",4.7,29774,38000000,10.307277,29907685
tt0454945,She's the Man,2006,105,"Comedy,Romance,Sport",6.3,162716,20000000,6.916201,33889159
tt0454987,Let's Go to Prison,2006,84,"Comedy,Crime",5.9,25815,4000000,3.856827,4630045
tt0455323,Being Flynn,2012,102,Drama,6.4,17503,0,4.494016,540152
tt0455362,The Breed,2006,91,"Action,Comedy,Horror",5.1,13563,0,4.148276,1675484
tt0455590,The Last King of Scotland,2006,123,"Biography,Drama,History",7.6,188616,6000000,9.424157,48027970
tt0455824,Australia,2008,165,"Adventure,Drama,Romance",6.6,126069,130000000,9.566135,49554002
tt0455944,The Equalizer,2014,132,"Action,Crime,Thriller",7.2,377250,55000000,17.618057,192330738
tt0455957,Goya's Ghosts,2006,113,"Biography,Drama,History",6.9,31096,50000000,5.91265,9448082
tt0456554,Grandma's Boy,2006,94,Comedy,6.9,84999,0,6.741159,6538177
tt0457495,Stormbreaker,2006,93,"Action,Adventure,Family",5.1,24976,40000000,8.778999,23937870
tt0457513,Scoop,2006,96,"Comedy,Crime,Fantasy",6.6,85393,4000000,8.16339,31584901
tt0457572,Fido,2006,93,"Comedy,Drama,Horror",6.7,29528,8000000,5.284805,426224
tt0457939,The Holiday,2006,136,"Comedy,Romance",6.9,297799,85000000,14.043416,194168700
tt0458364,The Ex,2006,99,"Comedy,Romance",5.4,17655,0,5.976385,3091922
tt0458367,Right at Your Door,2006,96,"Drama,Sci-Fi,Thriller",6.1,14032,0,4.010441,2043704
tt0458525,X-Men Origins: Wolverine,2009,107,"Action,Sci-Fi",6.5,510064,150000000,1.456541,373062864
tt0460505,The Rocket,2005,124,"Biography,Drama,Sport",7.6,5313,8000000,0.860734,2019009
tt0460810,The Great Buck Howard,2008,90,"Adventure,Comedy,Drama",6.4,14323,0,7.957389,900689
tt0460892,Lost in Love,2005,100,"Comedy,Romance",6,385,0,1.218763,6000000
tt0462200,Black Snake Moan,2006,116,"Drama,Music",6.9,64633,15000000,7.050403,10903846
tt0462244,Daddy Day Camp,2007,89,"Comedy,Family",3.2,17176,6000000,5.414213,18197398
tt0462346,How to Eat Fried Worms,2006,80,"Comedy,Family",5.3,5694,0,4.691574,13022756
tt0462396,The Last Legion,2007,101,"Action,Adventure,History",5.4,36222,67000000,8.920545,25303038
tt0462499,Rambo,2008,92,"Action,Adventure,Thriller",7,234981,50000000,9.91556,113244290
tt0462538,The Simpsons Movie,2007,87,"Adventure,Animation,Comedy",7.3,334572,75000000,14.302911,527068851
tt0462590,Step Up,2006,104,"Crime,Drama,Music",6.5,120991,12000000,14.21769,114194847
tt0463872,Asterix at the Olympic Games,2008,116,"Adventure,Comedy,Family",5.2,30709,97250400,9.671944,132900000
tt0463985,The Fast and the Furious: Tokyo Drift,2006,104,"Action,Crime,Thriller",6,276269,85000000,2.238808,158468292
tt0464041,The Lazarus Project,2008,100,"Drama,Mystery,Thriller",6.1,18525,9750000,11.387338,558000
tt0464665,Dreaming of Space,2005,90,Drama,6.6,713,2000000,0.570293,696681
tt0465234,National Treasure: Book of Secrets,2007,124,"Action,Adventure,Mystery",6.5,241999,130000000,12.854373,457363168
tt0465407,Eye of the Dolphin,2006,102,"Comedy,Drama,Family",5.5,991,2500000,0.46335,71904
tt0465436,December Boys,2007,105,"Drama,Romance",6.5,12201,4000000,4.661689,46474
tt0465494,Hitman,2007,100,"Action,Crime,Thriller",6.2,172232,24000000,13.765241,99965753
tt0465538,Michael Clayton,2007,119,"Crime,Drama,Mystery",7.2,168118,25000000,7.857078,92991835
tt0465967,Dobrinya and the Dragon,2006,68,"Adventure,Animation,Comedy",7.1,2366,4500000,1.833185,3468423
tt0466399,Ten Canoes,2006,90,"Adventure,Comedy,Drama",6.9,4949,2000000,1.372493,300000
tt0466816,Hallam Foe,2007,95,"Drama,Mystery,Romance",6.9,12865,8000000,8.762536,60641
tt0466856,ATL,2006,105,"Comedy,Crime,Drama",6.1,11812,20000000,2.582818,21170563
tt0466893,Margaret,2011,150,Drama,6.5,17695,14000000,5.113573,46495
tt0467197,Max Payne,2008,100,"Action,Crime,Drama",5.3,127323,35000000,10.08043,85416905
tt0467406,Juno,2007,96,"Comedy,Drama",7.5,527462,7500000,11.791591,231411584
tt0468528,One Bright Shining Moment,2005,123,Documentary,7.6,262,0,0.037986,15504
tt0468569,The Dark Knight,2008,152,"Action,Crime,Drama",9,2670549,185000000,123.167259,1004558444
tt0469021,Alan Partridge,2013,90,"Action,Comedy,Crime",6.9,32178,4000000,10.130541,9800000
tt0469263,The Astronaut Farmer,2006,104,"Adventure,Drama,Sci-Fi",6.3,22881,13000000,6.862146,11130889
tt0470752,Ex Machina,2014,108,"Drama,Sci-Fi,Thriller",7.7,551945,15000000,14.14078,36869414
tt0471042,Tower Heist,2011,104,"Action,Comedy,Crime",6.2,146398,75000000,7.762917,152930623
tt0472033,9,2009,79,"Action,Adventure,Animation",7,141985,30000000,18.502877,48428063
tt0472126,Local Color,2006,107,Drama,6.8,1665,3250000,1.393391,32788
tt0472259,Alone with Her,2006,78,"Crime,Drama,Thriller",6,4124,1000000,2.392367,10018
tt0472399,The Mechanic,2011,93,"Action,Crime,Thriller",6.5,163094,40000000,9.832342,51070807
tt0473024,Crossover,2006,95,"Action,Sport",2.1,9226,5800000,0.906143,7000000
tt0473102,The Perfect Game,2009,118,"Comedy,Drama,Family",6.9,3851,12500000,1.830829,3878993
tt0473188,Bobby Z,2007,97,"Action,Crime,Thriller",5.8,14940,22000000,10.77166,413454
tt0473308,Waitress,2007,108,"Comedy,Drama,Romance",7,47243,2000000,11.276024,22179430
tt0473367,Jaane Tu... Ya Jaane Na,2008,155,"Comedy,Drama,Romance",7.4,27295,2300000,1.970054,11100000
tt0473705,State of Play,2009,127,"Crime,Drama,Mystery",7.1,154401,60000000,8.905732,87784194
tt0475276,United 93,2006,111,"Action,Drama,History",7.6,107649,15000000,10.527141,76286096
tt0475298,Hood of Horror,2006,84,"Comedy,Horror",4.1,3052,5000000,2.06528,25900
tt0475783,Welcome to Dongmakgol,2005,133,"Comedy,Drama,War",7.6,7284,8,4.222195,33579813
tt0476805,Malamaal Weekly,2006,137,"Comedy,Drama",7,7240,0,1.479018,204
tt0476991,Were the World Mine,2008,95,"Adventure,Comedy,Fantasy",6.8,5745,0,1.882446,119563
tt0477051,Norbit,2007,103,"Comedy,Romance",4.1,75746,60000000,7.667874,95673607
tt0477323,It Doesn't Hurt Me,2006,100,"Drama,Romance",6.7,1836,0,1.238971,1110566
tt0477337,The Sword Bearer,2006,108,"Action,Romance,Sci-Fi",4.8,895,5000000,0.414793,3919731
tt0478087,21,2008,123,"Crime,Drama,History",6.8,255496,35000000,8.33756,69823199
tt0478134,In the Valley of Elah,2007,121,"Crime,Drama,Mystery",7.2,73544,23000000,9.604552,29541790
tt0478304,The Tree of Life,2011,139,"Drama,Fantasy",6.8,178971,32000000,11.204539,54674226
tt0478311,Knocked Up,2007,129,"Comedy,Romance",6.9,373125,30000000,9.058516,219076518
tt0479751,Sivaji,2007,188,"Action,Crime,Drama",7.5,20336,12000000,1.323587,19000000
tt0480025,This Is England,2006,101,"Crime,Drama",7.7,123850,2380000,2.514638,8176544
tt0480239,Atlas Shrugged: Part I,2011,97,"Drama,Mystery,Sci-Fi",5.6,13935,15000000,3.4949,4627375
tt0480249,I Am Legend,2007,101,"Action,Drama,Horror",7.2,767007,150000000,11.379355,585349010
tt0480271,Van Wilder: The Rise of Taj,2006,97,"Comedy,Romance",4.8,23484,0,5.985236,6086508
tt0480669,Timecrimes,2007,92,"Horror,Mystery,Sci-Fi",7.1,65195,2600000,8.623982,553198
tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008,114,"Adventure,Comedy",6.5,138738,12000000,13.065315,43493123
tt0482546,Miss Potter,2006,88,"Biography,Drama,Romance",7,30577,30000000,8.599342,35078241
tt0482571,The Prestige,2006,130,"Drama,Mystery,Sci-Fi",8.5,1342173,40000000,16.94556,109676311
tt0482572,Pride and Glory,2008,130,"Crime,Drama,Thriller",6.6,61795,30000000,5.844016,31148328
tt0482930,Dragon Tiger Gate,2006,94,"Action,Fantasy,Thriller",6.1,6961,0,4.154861,8685526
tt0486551,Beerfest,2006,110,Comedy,6.2,69394,17500000,7.481125,19179969
tt0486583,Fred Claus,2007,116,"Comedy,Family,Fantasy",5.6,45433,100000000,5.502098,97838349
tt0486674,What Just Happened,2008,104,"Comedy,Drama",5.6,27842,25000000,10.510245,6673422
tt0486822,Disturbia,2007,105,"Crime,Drama,Mystery",6.8,238325,20000000,18.006896,117760134
tt0486946,Wild Hogs,2007,100,"Action,Adventure,Comedy",5.8,120118,0,11.356011,253625427
tt0488120,Fracture,2007,113,"Crime,Drama,Thriller",7.2,208742,0,10.113628,91354215
tt0488870,Always: Sunset on Third Street,2005,133,"Comedy,Drama,Family",7.7,2338,0,0.418197,33053559
tt0489099,Jumper,2008,88,"Action,Adventure,Sci-Fi",6.1,310298,85000000,11.03897,222231186
tt0489235,My Name Is Bruce,2007,84,"Comedy,Fantasy,Horror",6.2,24715,1500000,8.708789,173066
tt0489244,Night of the Living Dead 3D,2006,80,Horror,3.1,3794,3000000,1.017103,1449945
tt0489282,Strange Wilderness,2008,87,"Adventure,Comedy",5.2,22180,0,5.024661,6575282
tt0490181,Mutant Chronicles,2008,111,"Action,Adventure,Mystery",5.2,26667,8000000,6.603748,2033165
tt0492389,Furry Vengeance,2010,92,"Comedy,Family",3.8,17486,35000000,10.794556,39340177
tt0492466,Iraq in Fragments,2006,94,"Documentary,War",7.2,1498,0,0.541397,202000
tt0492486,Shrooms,2007,84,"Comedy,Horror,Mystery",4.6,17113,0,9.128571,4910682
tt0492956,The Game Plan,2007,110,"Comedy,Family,Sport",6.2,76426,22000000,9.627676,147880543
